Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,0
Multi-family,Privately rented,D6,D1,0.2,2.0,0.3,3.0,Heating-District heating,0.6811715904648081
Multi-family,Privately rented,D6,D1,0.4,0.3,0.2,1.3,Electricity-Heat pump,88.48342774752143
Multi-family,Privately rented,D6,D1,0.4,0.3,0.2,1.3,Electricity-Performance boiler,1331.2240674827003
Multi-family,Privately rented,D6,D1,0.4,0.3,0.2,1.3,Heating-District heating,1.6348118171155397
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,1.3,Electricity-Heat pump,83.27852023296136
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,1.3,Heating-District heating,5.861026891645638
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,1.3,Natural gas-Performance boiler,118.72093333279646
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,1.3,Oil fuel-Performance boiler,5.1327524447743755
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,1.3,Wood fuel-Performance boiler,0.33217598818922495
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,2.6,Electricity-Heat pump,189.57676607666764
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,2.6,Electricity-Performance boiler,5549.570048707673
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,2.6,Heating-District heating,55.44154799057186
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,2.6,Natural gas-Standard boiler,967.0194088011093
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,2.6,Wood fuel-Standard boiler,5.521634706491252
Multi-family,Privately rented,D6,D1,0.4,0.3,0.3,3.0,Wood fuel-Performance boiler,4.812027033367878
Multi-family,Privately rented,D6,D1,0.4,0.3,2.5,1.3,Electricity-Performance boiler,60.99847718342395
Multi-family,Privately rented,D6,D1,0.4,0.3,2.5,2.6,Electricity-Performance boiler,3188.4374358458253
Multi-family,Privately rented,D6,D1,0.4,0.5,0.3,2.6,Natural gas-Performance boiler,835.3811103661411
Multi-family,Privately rented,D6,D1,0.4,0.5,0.3,4.3,Electricity-Performance boiler,425.3941123626118
Multi-family,Privately rented,D6,D1,0.4,0.5,2.5,2.6,Electricity-Heat pump,48.350771531480355
Multi-family,Privately rented,D6,D1,0.4,0.9,0.2,4.3,Electricity-Heat pump,27.479934899186677
Multi-family,Privately rented,D6,D1,0.4,0.9,0.3,2.6,Oil fuel-Performance boiler,99.85974890563271
Multi-family,Privately rented,D6,D1,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,29.491861574272555
Multi-family,Privately rented,D6,D1,0.4,0.9,2.5,2.6,Heating-District heating,1.5593557785112233
Multi-family,Privately rented,D6,D1,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,515.9747090717347
Multi-family,Privately rented,D6,D1,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,33.59856509659677
Multi-family,Privately rented,D6,D1,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,2.106647779585015
Multi-family,Privately rented,D6,D1,0.4,2.0,0.2,2.6,Heating-District heating,4.343492915623218
Multi-family,Privately rented,D6,D1,0.4,2.0,0.3,2.6,Electricity-Heat pump,77.56994281669151
Multi-family,Privately rented,D6,D1,0.4,2.0,0.3,2.6,Electricity-Performance boiler,1762.1191472277685
Multi-family,Privately rented,D6,D1,0.4,2.0,0.3,2.6,Natural gas-Performance boiler,896.7545602080071
Multi-family,Privately rented,D6,D1,0.4,2.0,0.3,2.6,Wood fuel-Performance boiler,4.224383179062584
Multi-family,Privately rented,D6,D1,0.4,2.0,2.5,2.6,Electricity-Performance boiler,2387.9708428193294
Multi-family,Privately rented,D6,D1,0.5,0.5,0.3,2.6,Heating-District heating,137.34553898590826
Multi-family,Privately rented,D6,D1,0.5,0.5,2.5,3.0,Electricity-Heat pump,37.41241202622783
Multi-family,Privately rented,D6,D1,0.5,0.9,0.3,4.3,Oil fuel-Performance boiler,16.465015982527806
Multi-family,Privately rented,D6,D1,0.5,0.9,0.5,4.3,Electricity-Performance boiler,1867.8120459068045
Multi-family,Privately rented,D6,D1,0.5,0.9,0.5,4.3,Heating-District heating,54.5497732529576
Multi-family,Privately rented,D6,D1,0.5,0.9,0.5,4.3,Natural gas-Standard boiler,914.7598831239493
Multi-family,Privately rented,D6,D1,0.5,0.9,2.5,2.6,Heating-District heating,308.398280827028
Multi-family,Privately rented,D6,D1,0.5,0.9,2.5,2.6,Oil fuel-Standard boiler,94.70642628247329
Multi-family,Privately rented,D6,D1,0.5,0.9,2.5,2.6,Wood fuel-Standard boiler,9.203717213918736
Multi-family,Privately rented,D6,D1,0.5,2.0,0.3,2.6,Heating-District heating,120.94464012655747
Multi-family,Privately rented,D6,D1,0.5,2.0,2.5,3.0,Electricity-Heat pump,88.80308788643079
Multi-family,Privately rented,D6,D1,1.0,0.5,0.5,2.6,Electricity-Performance boiler,2745.2825392605464
Multi-family,Privately rented,D6,D1,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,1503.4400182743925
Multi-family,Privately rented,D6,D1,1.0,0.9,0.3,2.6,Electricity-Heat pump,29.56701856241603
Multi-family,Privately rented,D6,D1,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,555.0056697438279
Multi-family,Privately rented,D6,D1,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,40.47490587816292
Multi-family,Privately rented,D6,D1,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,2.5834154349647815
Multi-family,Privately rented,D6,D1,1.0,0.9,0.3,3.0,Heating-District heating,97.39721957952474
Multi-family,Privately rented,D6,D1,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,8.862838798588411
Multi-family,Privately rented,D6,D1,1.0,0.9,0.5,4.3,Oil fuel-Performance boiler,47.10148312453781
Multi-family,Privately rented,D6,D1,1.0,2.0,0.3,2.6,Electricity-Performance boiler,1253.6506951731594
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,2287.838404457512
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,3.0,Electricity-Performance boiler,1295.781872843108
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,3.0,Heating-District heating,59.53831842574759
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,86.03572570729115
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,3.0,Wood fuel-Performance boiler,7.109749805461032
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,4.3,Heating-District heating,3.0678838562025152
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,62.65156479091907
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,3.259514455298165
Multi-family,Privately rented,D6,D1,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,0.7728633099682265
Multi-family,Privately rented,D6,D1,2.5,0.3,0.5,3.0,Heating-District heating,47.55219977113924
Multi-family,Privately rented,D6,D1,2.5,0.3,2.5,3.0,Electricity-Performance boiler,447.27667432461476
Multi-family,Privately rented,D6,D1,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,9.155020297442976
Multi-family,Privately rented,D6,D1,2.5,0.5,0.3,2.6,Electricity-Performance boiler,3010.8951503345947
Multi-family,Privately rented,D6,D1,2.5,0.5,0.3,3.0,Electricity-Heat pump,93.32546736212869
Multi-family,Privately rented,D6,D1,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,1374.0172179812016
Multi-family,Privately rented,D6,D1,2.5,0.5,0.5,2.6,Oil fuel-Performance boiler,139.79406927342038
Multi-family,Privately rented,D6,D1,2.5,0.5,2.5,2.6,Electricity-Performance boiler,1595.8509616447232
Multi-family,Privately rented,D6,D1,2.5,0.5,2.5,2.6,Heating-District heating,193.2286307590835
Multi-family,Privately rented,D6,D1,2.5,0.5,2.5,3.0,Heating-District heating,43.33718750483779
Multi-family,Privately rented,D6,D1,2.5,0.5,2.5,3.0,Natural gas-Performance boiler,920.2845309078384
Multi-family,Privately rented,D6,D1,2.5,0.5,2.5,4.3,Electricity-Performance boiler,734.0649399212575
Multi-family,Privately rented,D6,D1,2.5,0.9,0.2,2.6,Heating-District heating,359.5112334638006
Multi-family,Privately rented,D6,D1,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,11.430241584266971
Multi-family,Privately rented,D6,D1,2.5,0.9,0.3,3.0,Natural gas-Standard boiler,1394.1168806529038
Multi-family,Privately rented,D6,D1,2.5,0.9,0.3,4.3,Electricity-Performance boiler,1168.8663602575148
Multi-family,Privately rented,D6,D1,2.5,0.9,0.5,2.6,Heating-District heating,0.16728720995522597
Multi-family,Privately rented,D6,D1,2.5,0.9,2.5,2.6,Electricity-Performance boiler,704.3971883078113
Multi-family,Privately rented,D6,D1,2.5,0.9,2.5,4.3,Heating-District heating,140.01236321292487
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,2.6,Electricity-Heat pump,111.82611067180174
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,2.6,Electricity-Performance boiler,3116.923813487131
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,2.6,Heating-District heating,186.30579256539653
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,1626.6439532769766
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,136.38172904705837
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,2.6,Wood fuel-Performance boiler,9.78808021162786
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,3.0,Heating-District heating,70.49002978226162
Multi-family,Privately rented,D6,D1,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,88.34999707781887
Multi-family,Privately rented,D6,D1,2.5,2.0,0.5,4.3,Wood fuel-Performance boiler,6.955769789714063
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,2.6,Electricity-Performance boiler,7270.859545417135
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,2.6,Heating-District heating,869.8099357310798
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,1396.448379724321
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,188.7516199706218
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,2.6,Oil fuel-Standard boiler,80.02965754718932
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,2.6,Wood fuel-Performance boiler,9.681129882759926
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,8.623527458592877
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,3.0,Electricity-Heat pump,47.17316853163914
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,3.0,Heating-District heating,68.26041580050634
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,1581.2346266410505
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,4.3,Electricity-Performance boiler,1629.18338860122
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,4.3,Heating-District heating,224.3503773374621
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,2445.8402202526263
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,67.59203659934101
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,262.72419626936755
Multi-family,Privately rented,D6,D1,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,22.997596517581215
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,1.3,Electricity-Heat pump,19.407515066853858
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,1.3,Heating-District heating,0.22419393723383108
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,155.122036803162
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,92.74187714470824
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,0.5232218531301254
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.3173607634995125
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,0.22103759257642053
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,2.6,Heating-District heating,0.37940512454956027
Multi-family,Privately rented,D6,D10,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,0.9283578888209664
Multi-family,Privately rented,D6,D10,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,5.213792494371422
Multi-family,Privately rented,D6,D10,0.2,0.3,0.3,1.3,Oil fuel-Standard boiler,0.3526977275604196
Multi-family,Privately rented,D6,D10,0.2,0.3,0.3,2.6,Natural gas-Performance boiler,187.54156699459415
Multi-family,Privately rented,D6,D10,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,10.128558654506838
Multi-family,Privately rented,D6,D10,0.2,0.5,0.5,1.3,Electricity-Heat pump,1.1416185333443396
Multi-family,Privately rented,D6,D10,0.2,0.9,0.2,1.3,Electricity-Heat pump,4.566474133377376
Multi-family,Privately rented,D6,D10,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,0.08209967724267042
Multi-family,Privately rented,D6,D10,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,19.128304464037132
Multi-family,Privately rented,D6,D10,0.2,2.0,0.3,1.3,Oil fuel-Performance boiler,0.6363893779894524
Multi-family,Privately rented,D6,D10,0.2,2.0,0.3,3.0,Heating-District heating,0.08622843739762734
Multi-family,Privately rented,D6,D10,0.4,0.3,0.2,1.3,Electricity-Heat pump,19.407515066853858
Multi-family,Privately rented,D6,D10,0.4,0.3,0.2,1.3,Electricity-Performance boiler,588.9191292677993
Multi-family,Privately rented,D6,D10,0.4,0.3,0.2,1.3,Heating-District heating,0.2069482497543056
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,1.3,Electricity-Heat pump,18.265896533509512
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,1.3,Heating-District heating,3.677202237642242
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,1.3,Natural gas-Performance boiler,72.16375009293236
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,1.3,Oil fuel-Performance boiler,3.2202835994647008
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,1.3,Wood fuel-Performance boiler,0.20840687300062508
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,2.6,Electricity-Heat pump,135.19390106863682
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,2.6,Electricity-Performance boiler,1478.1728651125054
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,2.6,Heating-District heating,33.96523912865956
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,2.6,Natural gas-Standard boiler,400.2346547176069
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,2.6,Wood fuel-Standard boiler,2.4295284186547117
Multi-family,Privately rented,D6,D10,0.4,0.3,0.3,3.0,Wood fuel-Performance boiler,2.1172998668597285
Multi-family,Privately rented,D6,D10,0.4,0.3,2.5,1.3,Electricity-Performance boiler,16.247437728390974
Multi-family,Privately rented,D6,D10,0.4,0.3,2.5,2.6,Electricity-Performance boiler,592.2101770011506
Multi-family,Privately rented,D6,D10,0.4,0.5,0.3,2.6,Natural gas-Performance boiler,345.75156115999977
Multi-family,Privately rented,D6,D10,0.4,0.5,0.3,4.3,Electricity-Performance boiler,113.3071622403366
Multi-family,Privately rented,D6,D10,0.4,0.5,2.5,2.6,Electricity-Heat pump,34.48064632759727
Multi-family,Privately rented,D6,D10,0.4,0.9,0.2,4.3,Electricity-Heat pump,19.59691409985744
Multi-family,Privately rented,D6,D10,0.4,0.9,0.3,2.6,Oil fuel-Performance boiler,43.93845495804764
Multi-family,Privately rented,D6,D10,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,12.97646795241499
Multi-family,Privately rented,D6,D10,0.4,0.9,2.5,2.6,Heating-District heating,0.9783382100149075
Multi-family,Privately rented,D6,D10,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,213.5540999992662
Multi-family,Privately rented,D6,D10,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,14.783424305892463
Multi-family,Privately rented,D6,D10,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,0.9269285131413555
Multi-family,Privately rented,D6,D10,0.4,2.0,0.2,2.6,Heating-District heating,2.725102983451487
Multi-family,Privately rented,D6,D10,0.4,2.0,0.3,2.6,Electricity-Heat pump,55.317871446433024
Multi-family,Privately rented,D6,D10,0.4,2.0,0.3,2.6,Electricity-Performance boiler,469.35468615876556
Multi-family,Privately rented,D6,D10,0.4,2.0,0.3,2.6,Natural gas-Performance boiler,371.15310044941407
Multi-family,Privately rented,D6,D10,0.4,2.0,0.3,2.6,Wood fuel-Performance boiler,1.858735597404508
Multi-family,Privately rented,D6,D10,0.4,2.0,2.5,2.6,Electricity-Performance boiler,443.53407082753984
Multi-family,Privately rented,D6,D10,0.5,0.5,0.3,2.6,Heating-District heating,60.43226469679925
Multi-family,Privately rented,D6,D10,0.5,0.5,2.5,3.0,Electricity-Heat pump,16.55084643711233
Multi-family,Privately rented,D6,D10,0.5,0.9,0.3,4.3,Oil fuel-Performance boiler,7.244634310221319
Multi-family,Privately rented,D6,D10,0.5,0.9,0.5,4.3,Electricity-Performance boiler,346.9214386569623
Multi-family,Privately rented,D6,D10,0.5,0.9,0.5,4.3,Heating-District heating,24.001990604961282
Multi-family,Privately rented,D6,D10,0.5,0.9,0.5,4.3,Natural gas-Standard boiler,382.14536502585247
Multi-family,Privately rented,D6,D10,0.5,0.9,2.5,2.6,Heating-District heating,132.8951679416668
Multi-family,Privately rented,D6,D10,0.5,0.9,2.5,2.6,Oil fuel-Standard boiler,40.14918799502878
Multi-family,Privately rented,D6,D10,0.5,0.9,2.5,2.6,Wood fuel-Standard boiler,3.9017602836428735
Multi-family,Privately rented,D6,D10,0.5,2.0,0.3,2.6,Heating-District heating,53.2158420269999
Multi-family,Privately rented,D6,D10,0.5,2.0,2.5,3.0,Electricity-Heat pump,39.285525608969884
Multi-family,Privately rented,D6,D10,1.0,0.5,0.5,2.6,Electricity-Performance boiler,509.90000312249185
Multi-family,Privately rented,D6,D10,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,628.0693383884361
Multi-family,Privately rented,D6,D10,1.0,0.9,0.3,2.6,Electricity-Heat pump,21.085287322631416
Multi-family,Privately rented,D6,D10,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,229.70842216251935
Multi-family,Privately rented,D6,D10,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,17.809025641947777
Multi-family,Privately rented,D6,D10,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,1.1367070713786096
Multi-family,Privately rented,D6,D10,1.0,0.9,0.3,3.0,Heating-District heating,41.28990431365388
Multi-family,Privately rented,D6,D10,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,3.7572506435079522
Multi-family,Privately rented,D6,D10,1.0,0.9,0.5,4.3,Oil fuel-Performance boiler,19.96787731353469
Multi-family,Privately rented,D6,D10,1.0,2.0,0.3,2.6,Electricity-Performance boiler,232.849072633336
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,955.755557628793
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,3.0,Electricity-Performance boiler,313.1922587030206
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,3.0,Heating-District heating,22.438682416090927
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,36.47339110239472
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,3.0,Wood fuel-Performance boiler,3.0140582085283563
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,4.3,Heating-District heating,1.381988626334675
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,19.30228416341833
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,1.174481220595745
Multi-family,Privately rented,D6,D10,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,0.27848118365289376
Multi-family,Privately rented,D6,D10,2.5,0.3,0.5,3.0,Heating-District heating,21.42082370818758
Multi-family,Privately rented,D6,D10,2.5,0.3,2.5,3.0,Electricity-Performance boiler,102.34413861625308
Multi-family,Privately rented,D6,D10,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,3.881116049337885
Multi-family,Privately rented,D6,D10,2.5,0.5,0.3,2.6,Electricity-Performance boiler,727.7374939519923
Multi-family,Privately rented,D6,D10,2.5,0.5,0.3,3.0,Electricity-Heat pump,41.28617737609337
Multi-family,Privately rented,D6,D10,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,574.0023376671027
Multi-family,Privately rented,D6,D10,2.5,0.5,0.5,2.6,Oil fuel-Performance boiler,59.263331836725875
Multi-family,Privately rented,D6,D10,2.5,0.5,2.5,2.6,Electricity-Performance boiler,385.71936967620684
Multi-family,Privately rented,D6,D10,2.5,0.5,2.5,2.6,Heating-District heating,69.6249092373524
Multi-family,Privately rented,D6,D10,2.5,0.5,2.5,3.0,Heating-District heating,19.30156653651429
Multi-family,Privately rented,D6,D10,2.5,0.5,2.5,3.0,Natural gas-Performance boiler,283.52992596532806
Multi-family,Privately rented,D6,D10,2.5,0.5,2.5,4.3,Electricity-Performance boiler,167.96593311751474
Multi-family,Privately rented,D6,D10,2.5,0.9,0.2,2.6,Heating-District heating,152.40870831311304
Multi-family,Privately rented,D6,D10,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,4.118590137182286
Multi-family,Privately rented,D6,D10,2.5,0.9,0.3,3.0,Natural gas-Standard boiler,429.5126590562201
Multi-family,Privately rented,D6,D10,2.5,0.9,0.3,4.3,Electricity-Performance boiler,282.5166049651586
Multi-family,Privately rented,D6,D10,2.5,0.9,0.5,2.6,Heating-District heating,0.10495582329661776
Multi-family,Privately rented,D6,D10,2.5,0.9,2.5,2.6,Electricity-Performance boiler,161.17747161738416
Multi-family,Privately rented,D6,D10,2.5,0.9,2.5,4.3,Heating-District heating,59.35587386116253
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,2.6,Electricity-Heat pump,49.47066187796208
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,2.6,Electricity-Performance boiler,753.3647674892763
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,2.6,Heating-District heating,67.13044462821645
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,679.5383780596964
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,57.816727898334406
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,2.6,Wood fuel-Performance boiler,4.1494910953027375
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,3.0,Heating-District heating,31.586165208348696
Multi-family,Privately rented,D6,D10,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,31.83462255825315
Multi-family,Privately rented,D6,D10,2.5,2.0,0.5,4.3,Wood fuel-Performance boiler,2.506330652876053
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,2.6,Electricity-Performance boiler,1663.6902836462689
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,2.6,Heating-District heating,352.5537218885025
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,430.2309692493243
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,68.01173489265638
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,2.6,Oil fuel-Standard boiler,28.836604705679793
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,2.6,Wood fuel-Performance boiler,3.488343247862577
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,3.107263733390195
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,3.0,Electricity-Heat pump,12.564954955580053
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,3.0,Heating-District heating,30.74924693594669
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,487.1616566053611
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,4.3,Electricity-Performance boiler,372.783514378595
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,4.3,Heating-District heating,88.09724310980383
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,755.3592504519008
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,24.355031627090753
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,117.4453291292871
Multi-family,Privately rented,D6,D10,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,10.280592083039865
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,1.3,Electricity-Heat pump,71.04218224748881
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,1.3,Heating-District heating,4.653822322959911
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,246.43627876477012
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,132.37685188079226
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,10.861049901709778
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,1.3720332976923195
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,0.34292665391877236
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,2.6,Heating-District heating,7.875699315778311
Multi-family,Privately rented,D6,D2,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,1.4402919464588442
Multi-family,Privately rented,D6,D2,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,8.088888380846097
Multi-family,Privately rented,D6,D2,0.2,0.3,0.3,1.3,Oil fuel-Standard boiler,0.5471895081160593
Multi-family,Privately rented,D6,D2,0.2,0.3,0.3,2.6,Natural gas-Performance boiler,267.69096119111305
Multi-family,Privately rented,D6,D2,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,15.713855222202495
Multi-family,Privately rented,D6,D2,0.2,0.5,0.5,1.3,Electricity-Heat pump,4.178951896911088
Multi-family,Privately rented,D6,D2,0.2,0.9,0.2,1.3,Electricity-Heat pump,16.71580758764442
Multi-family,Privately rented,D6,D2,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,0.12737275716982963
Multi-family,Privately rented,D6,D2,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,27.303142924480067
Multi-family,Privately rented,D6,D2,0.2,2.0,0.3,1.3,Oil fuel-Performance boiler,0.987320199426802
Multi-family,Privately rented,D6,D2,0.2,2.0,0.3,3.0,Heating-District heating,1.7899316626768889
Multi-family,Privately rented,D6,D2,0.4,0.3,0.2,1.3,Electricity-Heat pump,71.04218224748881
Multi-family,Privately rented,D6,D2,0.4,0.3,0.2,1.3,Electricity-Performance boiler,1325.5482618769133
Multi-family,Privately rented,D6,D2,0.4,0.3,0.2,1.3,Heating-District heating,4.295835990424533
Multi-family,Privately rented,D6,D2,0.4,0.3,0.3,1.3,Electricity-Heat pump,66.86323035057771
Multi-family,Privately rented,D6,D2,0.4,0.3,0.3,1.3,Heating-District heating,5.704960158310177
Multi-family,Privately rented,D6,D2,0.4,0.3,0.3,1.3,Natural gas-Performance boiler,103.00427758550809
Multi-family,Privately rented,D6,D2,0.4,0.3,0.3,1.3,Oil fuel-Performance boiler,4.996078117581411
