Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,Stock buildings
Single-family,Privately rented,D1,D3,0.2,0.3,0.2,1.3,Oil fuel-Standard boiler,8.296924157811691
Single-family,Privately rented,D1,D3,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,12.441609139404035
Single-family,Privately rented,D1,D3,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,3.465130330677609
Single-family,Privately rented,D1,D3,0.2,0.3,0.2,2.6,Electricity-Heat pump,40.28999039165563
Single-family,Privately rented,D1,D3,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,6.912015142663983
Single-family,Privately rented,D1,D3,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,2.8505662067424655
Single-family,Privately rented,D1,D3,0.2,0.3,0.3,1.3,Wood fuel-Performance boiler,0.4165313103439483
Single-family,Privately rented,D1,D3,0.2,0.5,2.5,2.6,Electricity-Heat pump,4.122628924529308
Single-family,Privately rented,D1,D3,0.2,0.9,0.2,1.3,Natural gas-Performance boiler,3.2400070981237334
Single-family,Privately rented,D1,D3,0.2,0.9,0.2,1.3,Oil fuel-Performance boiler,1.5349202651690186
Single-family,Privately rented,D1,D3,0.2,0.9,0.2,1.3,Wood fuel-Performance boiler,0.0543301709144272
Single-family,Privately rented,D1,D3,0.2,2.0,0.2,2.6,Electricity-Heat pump,3.2634892217241003
Single-family,Privately rented,D1,D3,0.4,0.3,0.2,2.6,Electricity-Heat pump,97.09887684389007
Single-family,Privately rented,D1,D3,0.4,0.3,0.2,2.6,Electricity-Performance boiler,1401.1312773301677
Single-family,Privately rented,D1,D3,0.4,0.3,0.2,2.6,Natural gas-Standard boiler,105.35695442704984
Single-family,Privately rented,D1,D3,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,40.1906612110637
Single-family,Privately rented,D1,D3,0.4,0.3,0.2,2.6,Wood fuel-Standard boiler,21.092645929365997
Single-family,Privately rented,D1,D3,0.4,0.3,0.3,2.6,Natural gas-Performance boiler,587.1480987973496
Single-family,Privately rented,D1,D3,0.4,0.5,0.2,1.3,Electricity-Performance boiler,124.98406672305605
Single-family,Privately rented,D1,D3,0.4,0.5,0.2,2.6,Oil fuel-Standard boiler,17.211309685492974
Single-family,Privately rented,D1,D3,0.4,0.5,0.3,2.6,Oil fuel-Performance boiler,111.85595039480079
Single-family,Privately rented,D1,D3,0.4,0.5,2.5,2.6,Electricity-Performance boiler,66.10628961213479
Single-family,Privately rented,D1,D3,0.4,0.5,2.5,2.6,Natural gas-Performance boiler,27.290293582511598
Single-family,Privately rented,D1,D3,0.4,0.5,2.5,2.6,Oil fuel-Performance boiler,7.675619616332133
Single-family,Privately rented,D1,D3,0.4,0.5,2.5,2.6,Wood fuel-Performance boiler,2.3527897723369864
Single-family,Privately rented,D1,D3,0.4,0.9,0.3,3.0,Oil fuel-Standard boiler,107.02776265018954
Single-family,Privately rented,D1,D3,0.4,2.0,0.2,2.6,Natural gas-Performance boiler,79.46344623149267
Single-family,Privately rented,D1,D3,0.4,2.0,0.2,2.6,Wood fuel-Performance boiler,4.001606489442427
Single-family,Privately rented,D1,D3,0.4,2.0,0.3,2.6,Electricity-Performance boiler,249.4358425780985
Single-family,Privately rented,D1,D3,0.4,2.0,0.3,2.6,Oil fuel-Performance boiler,27.25124033536387
Single-family,Privately rented,D1,D3,0.5,0.5,0.3,2.6,Natural gas-Standard boiler,326.94353240174945
Single-family,Privately rented,D1,D3,0.5,0.5,0.3,2.6,Wood fuel-Standard boiler,108.32089830542962
Single-family,Privately rented,D1,D3,0.5,0.5,0.3,3.0,Electricity-Performance boiler,1195.8525376201649
Single-family,Privately rented,D1,D3,0.5,0.9,2.5,2.6,Wood fuel-Performance boiler,37.964318457944294
Single-family,Privately rented,D1,D3,1.0,0.5,0.3,3.0,Electricity-Performance boiler,516.8012633490524
Single-family,Privately rented,D1,D3,1.0,0.9,0.3,3.0,Electricity-Heat pump,201.82957256608813
Single-family,Privately rented,D1,D3,1.0,0.9,0.3,3.0,Natural gas-Performance boiler,798.1268585101529
Single-family,Privately rented,D1,D3,1.0,0.9,0.3,3.0,Oil fuel-Performance boiler,289.45165553168397
Single-family,Privately rented,D1,D3,1.0,0.9,0.3,3.0,Wood fuel-Performance boiler,58.11776440913735
Single-family,Privately rented,D1,D3,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,72.62828309746041
Single-family,Privately rented,D1,D3,1.0,0.9,0.5,3.0,Natural gas-Standard boiler,132.7162745097922
Single-family,Privately rented,D1,D3,1.0,0.9,0.5,3.0,Oil fuel-Standard boiler,84.80131469833482
Single-family,Privately rented,D1,D3,1.0,0.9,2.5,3.0,Electricity-Performance boiler,85.18179961520033
Single-family,Privately rented,D1,D3,1.0,0.9,2.5,3.0,Natural gas-Performance boiler,169.46516736164006
Single-family,Privately rented,D1,D3,1.0,0.9,2.5,3.0,Natural gas-Standard boiler,7.432504480019953
Single-family,Privately rented,D1,D3,1.0,0.9,2.5,3.0,Oil fuel-Performance boiler,96.81957002043686
Single-family,Privately rented,D1,D3,1.0,0.9,2.5,3.0,Oil fuel-Standard boiler,15.093028626073629
Single-family,Privately rented,D1,D3,1.0,0.9,2.5,3.0,Wood fuel-Standard boiler,12.50166603331005
Single-family,Privately rented,D1,D3,1.0,2.0,0.3,3.0,Electricity-Performance boiler,200.48216446298113
Single-family,Privately rented,D1,D3,2.5,0.3,0.5,3.0,Electricity-Performance boiler,374.44160098536446
Single-family,Privately rented,D1,D3,2.5,0.5,0.5,3.0,Oil fuel-Performance boiler,132.78198868201633
Single-family,Privately rented,D1,D3,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,572.6045812783047
Single-family,Privately rented,D1,D3,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,293.70006088373395
Single-family,Privately rented,D1,D3,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,87.92060575924575
Single-family,Privately rented,D1,D3,2.5,0.9,0.3,3.0,Natural gas-Standard boiler,64.52798735874626
Single-family,Privately rented,D1,D3,2.5,0.9,0.3,3.0,Wood fuel-Standard boiler,95.62784736807212
Single-family,Privately rented,D1,D3,2.5,0.9,0.5,2.6,Electricity-Heat pump,9.384532849932333
Single-family,Privately rented,D1,D3,2.5,0.9,0.5,3.0,Natural gas-Performance boiler,177.1204858494354
Single-family,Privately rented,D1,D3,2.5,0.9,0.5,3.0,Wood fuel-Performance boiler,48.81892972325465
Single-family,Privately rented,D1,D3,2.5,0.9,2.5,3.0,Natural gas-Standard boiler,14.248839709417334
Single-family,Privately rented,D1,D3,2.5,0.9,2.5,3.0,Oil fuel-Standard boiler,126.89349496183463
Single-family,Privately rented,D1,D3,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,85.4534972197208
Single-family,Privately rented,D1,D3,2.5,2.0,0.5,3.0,Electricity-Heat pump,4.790489691897174
Single-family,Privately rented,D1,D3,2.5,2.0,0.5,3.0,Electricity-Performance boiler,271.05438594358844
Single-family,Privately rented,D1,D3,2.5,2.0,0.5,3.0,Oil fuel-Performance boiler,227.92306386742797
Single-family,Privately rented,D1,D3,2.5,2.0,0.5,4.3,Natural gas-Standard boiler,1.5211708491598286
Single-family,Privately rented,D1,D3,2.5,2.0,0.5,4.3,Oil fuel-Standard boiler,14.682353354580938
Single-family,Privately rented,D1,D3,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,5.946763841606302
Single-family,Privately rented,D1,D3,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,20.220244425800068
Single-family,Privately rented,D1,D3,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,105.5119689739848
Single-family,Privately rented,D1,D3,2.5,2.0,2.5,4.3,Wood fuel-Performance boiler,11.793582072429295
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Electricity-Heat pump,140.98202906784329
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Electricity-Performance boiler,118.53470335024399
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,109.28660719097897
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,25.339605268482558
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,22.986294319017496
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Oil fuel-Standard boiler,6.313829500145217
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,10.778848465677239
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,2.6369099786312398
Single-family,Privately rented,D1,D4,0.2,0.3,0.2,2.6,Electricity-Heat pump,35.98110191695075
Single-family,Privately rented,D1,D4,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,6.346953593668466
Single-family,Privately rented,D1,D4,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,2.4696018689853485
Single-family,Privately rented,D1,D4,0.2,0.3,0.3,1.3,Wood fuel-Performance boiler,0.3608639224316975
Single-family,Privately rented,D1,D4,0.2,0.5,2.5,2.6,Electricity-Heat pump,3.3166644489727446
Single-family,Privately rented,D1,D4,0.2,0.9,0.2,1.3,Natural gas-Performance boiler,2.9751344970320854
Single-family,Privately rented,D1,D4,0.2,0.9,0.2,1.3,Oil fuel-Performance boiler,1.3297856217613404
Single-family,Privately rented,D1,D4,0.2,0.9,0.2,1.3,Wood fuel-Performance boiler,0.047069207273698954
Single-family,Privately rented,D1,D4,0.2,2.0,0.2,2.6,Electricity-Heat pump,2.9144692552730054
Single-family,Privately rented,D1,D4,0.4,0.3,0.2,2.6,Electricity-Heat pump,86.71445561985131
Single-family,Privately rented,D1,D4,0.4,0.3,0.2,2.6,Electricity-Performance boiler,1159.0157060593478
Single-family,Privately rented,D1,D4,0.4,0.3,0.2,2.6,Natural gas-Standard boiler,87.1987870746571
Single-family,Privately rented,D1,D4,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,32.604847882594406
Single-family,Privately rented,D1,D4,0.4,0.3,0.2,2.6,Wood fuel-Standard boiler,17.11150031488126
Single-family,Privately rented,D1,D4,0.4,0.3,0.3,2.6,Natural gas-Performance boiler,485.95370212386143
Single-family,Privately rented,D1,D4,0.4,0.5,0.2,1.3,Electricity-Performance boiler,103.3868122730205
Single-family,Privately rented,D1,D4,0.4,0.5,0.2,2.6,Oil fuel-Standard boiler,13.962749485724869
Single-family,Privately rented,D1,D4,0.4,0.5,0.3,2.6,Oil fuel-Performance boiler,90.74362395365479
Single-family,Privately rented,D1,D4,0.4,0.5,2.5,2.6,Electricity-Performance boiler,53.77929324662121
Single-family,Privately rented,D1,D4,0.4,0.5,2.5,2.6,Natural gas-Performance boiler,21.829022776480798
Single-family,Privately rented,D1,D4,0.4,0.5,2.5,2.6,Oil fuel-Performance boiler,6.271602644097548
Single-family,Privately rented,D1,D4,0.4,0.5,2.5,2.6,Wood fuel-Performance boiler,1.9224197256723223
Single-family,Privately rented,D1,D4,0.4,0.9,0.3,3.0,Oil fuel-Standard boiler,87.45034704436407
Single-family,Privately rented,D1,D4,0.4,2.0,0.2,2.6,Natural gas-Performance boiler,65.76799951972964
Single-family,Privately rented,D1,D4,0.4,2.0,0.2,2.6,Wood fuel-Performance boiler,3.2463205864937756
Single-family,Privately rented,D1,D4,0.4,2.0,0.3,2.6,Electricity-Performance boiler,205.38169440379036
Single-family,Privately rented,D1,D4,0.4,2.0,0.3,2.6,Oil fuel-Performance boiler,22.10768668573104
Single-family,Privately rented,D1,D4,0.5,0.5,0.3,2.6,Natural gas-Standard boiler,261.5163444043848
Single-family,Privately rented,D1,D4,0.5,0.5,0.3,2.6,Wood fuel-Standard boiler,88.50694356685511
Single-family,Privately rented,D1,D4,0.5,0.5,0.3,3.0,Electricity-Performance boiler,984.6468650815588
Single-family,Privately rented,D1,D4,0.5,0.9,2.5,2.6,Wood fuel-Performance boiler,29.904562056199648
Single-family,Privately rented,D1,D4,1.0,0.5,0.3,3.0,Electricity-Performance boiler,420.4321079725393
Single-family,Privately rented,D1,D4,1.0,0.9,0.3,3.0,Electricity-Heat pump,162.37235519753617
Single-family,Privately rented,D1,D4,1.0,0.9,0.3,3.0,Natural gas-Performance boiler,638.4075466342335
Single-family,Privately rented,D1,D4,1.0,0.9,0.3,3.0,Oil fuel-Performance boiler,236.5054365524164
Single-family,Privately rented,D1,D4,1.0,0.9,0.3,3.0,Wood fuel-Performance boiler,47.486918731853464
Single-family,Privately rented,D1,D4,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,57.20942946280529
Single-family,Privately rented,D1,D4,1.0,0.9,0.5,3.0,Natural gas-Standard boiler,102.97181789576202
Single-family,Privately rented,D1,D4,1.0,0.9,0.5,3.0,Oil fuel-Standard boiler,66.79814838906991
Single-family,Privately rented,D1,D4,1.0,0.9,2.5,3.0,Electricity-Performance boiler,64.2029277013308
Single-family,Privately rented,D1,D4,1.0,0.9,2.5,3.0,Natural gas-Performance boiler,131.48452529798902
Single-family,Privately rented,D1,D4,1.0,0.9,2.5,3.0,Natural gas-Standard boiler,5.936402699902396
Single-family,Privately rented,D1,D4,1.0,0.9,2.5,3.0,Oil fuel-Performance boiler,76.26494976165834
Single-family,Privately rented,D1,D4,1.0,0.9,2.5,3.0,Oil fuel-Standard boiler,11.578925106641536
Single-family,Privately rented,D1,D4,1.0,0.9,2.5,3.0,Wood fuel-Standard boiler,9.590908378578945
Single-family,Privately rented,D1,D4,1.0,2.0,0.3,3.0,Electricity-Performance boiler,163.09778050820822
Single-family,Privately rented,D1,D4,2.5,0.3,0.5,3.0,Electricity-Performance boiler,282.2228122091005
Single-family,Privately rented,D1,D4,2.5,0.5,0.5,3.0,Oil fuel-Performance boiler,101.86641399486676
Single-family,Privately rented,D1,D4,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,444.2720750522442
Single-family,Privately rented,D1,D4,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,231.34806716830022
Single-family,Privately rented,D1,D4,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,69.25521957831552
Single-family,Privately rented,D1,D4,2.5,0.9,0.3,3.0,Natural gas-Standard boiler,51.539036324227084
Single-family,Privately rented,D1,D4,2.5,0.9,0.3,3.0,Wood fuel-Standard boiler,73.36285580691334
Single-family,Privately rented,D1,D4,2.5,0.9,0.5,2.6,Electricity-Heat pump,7.762884993779505
Single-family,Privately rented,D1,D4,2.5,0.9,0.5,3.0,Natural gas-Performance boiler,141.46759456804116
Single-family,Privately rented,D1,D4,2.5,0.9,0.5,3.0,Wood fuel-Performance boiler,37.45243880843378
Single-family,Privately rented,D1,D4,2.5,0.9,2.5,3.0,Natural gas-Standard boiler,12.595200032553139
Single-family,Privately rented,D1,D4,2.5,0.9,2.5,3.0,Oil fuel-Standard boiler,91.60163594647776
Single-family,Privately rented,D1,D4,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,61.68700881813148
Single-family,Privately rented,D1,D4,2.5,2.0,0.5,3.0,Electricity-Heat pump,3.9444166474899465
Single-family,Privately rented,D1,D4,2.5,2.0,0.5,3.0,Electricity-Performance boiler,204.2981625473832
Single-family,Privately rented,D1,D4,2.5,2.0,0.5,3.0,Oil fuel-Performance boiler,174.85583258207686
Single-family,Privately rented,D1,D4,2.5,2.0,0.5,4.3,Natural gas-Standard boiler,1.3446323714480348
Single-family,Privately rented,D1,D4,2.5,2.0,0.5,4.3,Oil fuel-Standard boiler,10.598869447392708
Single-family,Privately rented,D1,D4,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,4.292838625355349
Single-family,Privately rented,D1,D4,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,17.87359732047149
Single-family,Privately rented,D1,D4,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,76.16678043943818
Single-family,Privately rented,D1,D4,2.5,2.0,2.5,4.3,Wood fuel-Performance boiler,8.513528702385392
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Electricity-Heat pump,169.19795647039277
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Electricity-Performance boiler,123.68129779300416
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,111.12296386095218
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,30.103386312720136
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,24.619924387522722
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Oil fuel-Standard boiler,6.3023618598691655
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,11.544898474130463
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,2.632120629302978
Single-family,Privately rented,D1,D5,0.2,0.3,0.2,2.6,Electricity-Heat pump,36.742440773424256
Single-family,Privately rented,D1,D5,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,6.4536022568974
Single-family,Privately rented,D1,D5,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,2.6451158432875626
Single-family,Privately rented,D1,D5,0.2,0.3,0.3,1.3,Wood fuel-Performance boiler,0.38651042926492046
Single-family,Privately rented,D1,D5,0.2,0.5,2.5,2.6,Electricity-Heat pump,3.460668916349245
Single-family,Privately rented,D1,D5,0.2,0.9,0.2,1.3,Natural gas-Performance boiler,3.0251260579206485
Single-family,Privately rented,D1,D5,0.2,0.9,0.2,1.3,Oil fuel-Performance boiler,1.4242931463856094
Single-family,Privately rented,D1,D5,0.2,0.9,0.2,1.3,Wood fuel-Performance boiler,0.05041440381716276
Single-family,Privately rented,D1,D5,0.2,2.0,0.2,2.6,Electricity-Heat pump,2.9761377026473594
Single-family,Privately rented,D1,D5,0.4,0.3,0.2,2.6,Electricity-Heat pump,88.54928226395246
Single-family,Privately rented,D1,D5,0.4,0.3,0.2,2.6,Electricity-Performance boiler,1180.0543640915992
Single-family,Privately rented,D1,D5,0.4,0.3,0.2,2.6,Natural gas-Standard boiler,86.09644020532777
Single-family,Privately rented,D1,D5,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,31.46627020924253
Single-family,Privately rented,D1,D5,0.4,0.3,0.2,2.6,Wood fuel-Standard boiler,16.51395812464525
Single-family,Privately rented,D1,D5,0.4,0.3,0.3,2.6,Natural gas-Performance boiler,479.81038797756946
Single-family,Privately rented,D1,D5,0.4,0.5,0.2,1.3,Electricity-Performance boiler,105.26350797014096
Single-family,Privately rented,D1,D5,0.4,0.5,0.2,2.6,Oil fuel-Standard boiler,13.475163256821213
Single-family,Privately rented,D1,D5,0.4,0.5,0.3,2.6,Oil fuel-Performance boiler,87.57481100274931
Single-family,Privately rented,D1,D5,0.4,0.5,2.5,2.6,Electricity-Performance boiler,49.06863326946887
Single-family,Privately rented,D1,D5,0.4,0.5,2.5,2.6,Natural gas-Performance boiler,19.723296426981946
Single-family,Privately rented,D1,D5,0.4,0.5,2.5,2.6,Oil fuel-Performance boiler,5.832220258876864
Single-family,Privately rented,D1,D5,0.4,0.5,2.5,2.6,Wood fuel-Performance boiler,1.7877368682919752
Single-family,Privately rented,D1,D5,0.4,0.9,0.3,3.0,Oil fuel-Standard boiler,81.32366073255001
Single-family,Privately rented,D1,D5,0.4,2.0,0.2,2.6,Natural gas-Performance boiler,64.93657570289885
Single-family,Privately rented,D1,D5,0.4,2.0,0.2,2.6,Wood fuel-Performance boiler,3.1329574402023455
Single-family,Privately rented,D1,D5,0.4,2.0,0.3,2.6,Electricity-Performance boiler,199.02152193754603
Single-family,Privately rented,D1,D5,0.4,2.0,0.3,2.6,Oil fuel-Performance boiler,21.335675156633584
Single-family,Privately rented,D1,D5,0.5,0.5,0.3,2.6,Natural gas-Standard boiler,236.28929402857733
Single-family,Privately rented,D1,D5,0.5,0.5,0.3,2.6,Wood fuel-Standard boiler,82.3062331296917
Single-family,Privately rented,D1,D5,0.5,0.5,0.3,3.0,Electricity-Performance boiler,954.1547421177999
Single-family,Privately rented,D1,D5,0.5,0.9,2.5,2.6,Wood fuel-Performance boiler,26.76474727347598
Single-family,Privately rented,D1,D5,1.0,0.5,0.3,3.0,Electricity-Performance boiler,383.6054301831197
Single-family,Privately rented,D1,D5,1.0,0.9,0.3,3.0,Electricity-Heat pump,169.42231303518574
Single-family,Privately rented,D1,D5,1.0,0.9,0.3,3.0,Natural gas-Performance boiler,576.8238648344682
Single-family,Privately rented,D1,D5,1.0,0.9,0.3,3.0,Oil fuel-Performance boiler,219.93609555185736
Single-family,Privately rented,D1,D5,1.0,0.9,0.3,3.0,Wood fuel-Performance boiler,44.16003136298941
Single-family,Privately rented,D1,D5,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,51.20275355827507
Single-family,Privately rented,D1,D5,1.0,0.9,0.5,3.0,Natural gas-Standard boiler,92.34242176028015
Single-family,Privately rented,D1,D5,1.0,0.9,0.5,3.0,Oil fuel-Standard boiler,59.78470965766773
Single-family,Privately rented,D1,D5,1.0,0.9,2.5,3.0,Electricity-Performance boiler,58.83296491446679
Single-family,Privately rented,D1,D5,1.0,0.9,2.5,3.0,Natural gas-Performance boiler,117.91186887958047
Single-family,Privately rented,D1,D5,1.0,0.9,2.5,3.0,Natural gas-Standard boiler,5.391242878999797
Single-family,Privately rented,D1,D5,1.0,0.9,2.5,3.0,Oil fuel-Performance boiler,68.25754887695992
Single-family,Privately rented,D1,D5,1.0,0.9,2.5,3.0,Oil fuel-Standard boiler,9.95435469480441
Single-family,Privately rented,D1,D5,1.0,0.9,2.5,3.0,Wood fuel-Standard boiler,8.245264820910279
Single-family,Privately rented,D1,D5,1.0,2.0,0.3,3.0,Electricity-Performance boiler,148.81164655923405
Single-family,Privately rented,D1,D5,2.5,0.3,0.5,3.0,Electricity-Performance boiler,258.61756470049556
Single-family,Privately rented,D1,D5,2.5,0.5,0.5,3.0,Oil fuel-Performance boiler,87.57414069558709
Single-family,Privately rented,D1,D5,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,398.41152821365927
Single-family,Privately rented,D1,D5,2.5,0.9,0.3,2.6,Oil fuel-Performance boiler,207.05779065849978
Single-family,Privately rented,D1,D5,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,61.98380186605751
Single-family,Privately rented,D1,D5,2.5,0.9,0.3,3.0,Natural gas-Standard boiler,46.806033320156935
Single-family,Privately rented,D1,D5,2.5,0.9,0.3,3.0,Wood fuel-Standard boiler,63.069747960190774
Single-family,Privately rented,D1,D5,2.5,0.9,0.5,2.6,Electricity-Heat pump,7.903798254811239
Single-family,Privately rented,D1,D5,2.5,0.9,0.5,3.0,Natural gas-Performance boiler,128.47614967844447
Single-family,Privately rented,D1,D5,2.5,0.9,0.5,3.0,Wood fuel-Performance boiler,32.1977089108872
Single-family,Privately rented,D1,D5,2.5,0.9,2.5,3.0,Natural gas-Standard boiler,11.270050071048146
Single-family,Privately rented,D1,D5,2.5,0.9,2.5,3.0,Oil fuel-Standard boiler,74.83068593150155
Single-family,Privately rented,D1,D5,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,50.39299937416521
Single-family,Privately rented,D1,D5,2.5,2.0,0.5,3.0,Electricity-Heat pump,3.8222676398600903
Single-family,Privately rented,D1,D5,2.5,2.0,0.5,3.0,Electricity-Performance boiler,187.2105690437399
Single-family,Privately rented,D1,D5,2.5,2.0,0.5,3.0,Oil fuel-Performance boiler,150.3228462008927
Single-family,Privately rented,D1,D5,2.5,2.0,0.5,4.3,Natural gas-Standard boiler,1.2031626424514767
Single-family,Privately rented,D1,D5,2.5,2.0,0.5,4.3,Oil fuel-Standard boiler,8.65836797183673
Single-family,Privately rented,D1,D5,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,3.506881242997462
Single-family,Privately rented,D1,D5,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,15.993103422799157
Single-family,Privately rented,D1,D5,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,62.22173181281916
Single-family,Privately rented,D1,D5,2.5,2.0,2.5,4.3,Wood fuel-Performance boiler,6.954823305440339
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Electricity-Heat pump,167.13054312954912
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Electricity-Performance boiler,102.12815996402588
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,96.91186895226384
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,27.52421304051398
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,21.866636845649758
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Oil fuel-Standard boiler,5.2102067481443
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,10.253813065390512
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,1.3,Wood fuel-Standard boiler,2.1759925833596765
Single-family,Privately rented,D1,D6,0.2,0.3,0.2,2.6,Electricity-Heat pump,34.17782926070112
Single-family,Privately rented,D1,D6,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,5.628275510839275
Single-family,Privately rented,D1,D6,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,2.3493080908549304
Single-family,Privately rented,D1,D6,0.2,0.3,0.3,1.3,Wood fuel-Performance boiler,0.343286318055286
Single-family,Privately rented,D1,D6,0.2,0.5,2.5,2.6,Electricity-Heat pump,2.857600582935014
Single-family,Privately rented,D1,D6,0.2,0.9,0.2,1.3,Natural gas-Performance boiler,2.6382541457059037
Single-family,Privately rented,D1,D6,0.2,0.9,0.2,1.3,Oil fuel-Performance boiler,1.2650120489218846
Single-family,Privately rented,D1,D6,0.2,0.9,0.2,1.3,Wood fuel-Performance boiler,0.04477647626808009
Single-family,Privately rented,D1,D6,0.2,2.0,0.2,2.6,Electricity-Heat pump,2.7684041701167854
Single-family,Privately rented,D1,D6,0.4,0.3,0.2,2.6,Electricity-Heat pump,82.3685685182897
Single-family,Privately rented,D1,D6,0.4,0.3,0.2,2.6,Electricity-Performance boiler,945.7364527084266
Single-family,Privately rented,D1,D6,0.4,0.3,0.2,2.6,Natural gas-Standard boiler,70.01596432120343
Single-family,Privately rented,D1,D6,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,25.765502064156024
Single-family,Privately rented,D1,D6,0.4,0.3,0.2,2.6,Wood fuel-Standard boiler,13.522111750726491
Single-family,Privately rented,D1,D6,0.4,0.3,0.3,2.6,Natural gas-Performance boiler,390.1948434274686
Single-family,Privately rented,D1,D6,0.4,0.5,0.2,1.3,Electricity-Performance boiler,84.36182235041406
Single-family,Privately rented,D1,D6,0.4,0.5,0.2,2.6,Oil fuel-Standard boiler,11.033857664086469
Single-family,Privately rented,D1,D6,0.4,0.5,0.3,2.6,Oil fuel-Performance boiler,71.70881577812932
Single-family,Privately rented,D1,D6,0.4,0.5,2.5,2.6,Electricity-Performance boiler,36.87020797936583
Single-family,Privately rented,D1,D6,0.4,0.5,2.5,2.6,Natural gas-Performance boiler,15.982907655119364
Single-family,Privately rented,D1,D6,0.4,0.5,2.5,2.6,Oil fuel-Performance boiler,4.60501904086807
Single-family,Privately rented,D1,D6,0.4,0.5,2.5,2.6,Wood fuel-Performance boiler,1.4115657422258914
Single-family,Privately rented,D1,D6,0.4,0.9,0.3,3.0,Oil fuel-Standard boiler,64.21173918740276
Single-family,Privately rented,D1,D6,0.4,2.0,0.2,2.6,Natural gas-Performance boiler,52.80818761742418
Single-family,Privately rented,D1,D6,0.4,2.0,0.2,2.6,Wood fuel-Performance boiler,2.5653571540466884
