Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,0
Multi-family,Privately rented,D10,D7,0.2,0.3,0.2,2.6,Electricity-Performance boiler,4657.198100268283
Multi-family,Privately rented,D10,D7,0.2,0.3,0.2,2.6,Heating-District heating,23.99529961322362
Multi-family,Privately rented,D10,D7,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,5.172977531831153
Multi-family,Privately rented,D10,D7,0.2,0.3,0.3,1.3,Natural gas-Standard boiler,1311.1062517209584
Multi-family,Privately rented,D10,D7,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,168.64364560513604
Multi-family,Privately rented,D10,D7,0.2,0.5,0.2,2.6,Oil fuel-Standard boiler,7.392980328430275
Multi-family,Privately rented,D10,D7,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,82.50845026917948
Multi-family,Privately rented,D10,D7,0.2,0.9,0.2,1.3,Electricity-Heat pump,139.31906779119288
Multi-family,Privately rented,D10,D7,0.2,2.0,0.2,1.3,Natural gas-Performance boiler,410.1679713082796
Multi-family,Privately rented,D10,D7,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,1.3856189817404863
Multi-family,Privately rented,D10,D7,0.4,0.3,0.2,1.3,Heating-District heating,16.674699731223193
Multi-family,Privately rented,D10,D7,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,16.073180188189657
Multi-family,Privately rented,D10,D7,0.4,0.3,0.3,1.3,Electricity-Heat pump,537.3735471946014
Multi-family,Privately rented,D10,D7,0.4,0.3,0.3,2.6,Electricity-Performance boiler,23989.664653222702
Multi-family,Privately rented,D10,D7,0.4,0.3,0.3,2.6,Heating-District heating,459.96859508687373
Multi-family,Privately rented,D10,D7,0.4,0.3,0.3,2.6,Natural gas-Performance boiler,4995.085064729488
Multi-family,Privately rented,D10,D7,0.4,0.3,2.5,1.3,Heating-District heating,1.62679997377787
Multi-family,Privately rented,D10,D7,0.4,0.5,0.2,1.3,Electricity-Performance boiler,3786.084880477169
Multi-family,Privately rented,D10,D7,0.4,0.5,2.5,2.6,Electricity-Heat pump,576.8898929290837
Multi-family,Privately rented,D10,D7,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,7829.432650565474
Multi-family,Privately rented,D10,D7,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,34.979840787184585
Multi-family,Privately rented,D10,D7,0.4,0.9,0.3,3.0,Oil fuel-Performance boiler,568.7809848790039
Multi-family,Privately rented,D10,D7,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,2892.001002581188
Multi-family,Privately rented,D10,D7,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,151.88614111284014
Multi-family,Privately rented,D10,D7,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,10.032977590122709
Multi-family,Privately rented,D10,D7,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,55.654183858899266
Multi-family,Privately rented,D10,D7,0.4,2.0,0.3,2.6,Electricity-Heat pump,1180.8214995892179
Multi-family,Privately rented,D10,D7,0.4,2.0,0.3,2.6,Electricity-Performance boiler,7155.47591819849
Multi-family,Privately rented,D10,D7,0.4,2.0,0.3,2.6,Heating-District heating,70.47417563204453
Multi-family,Privately rented,D10,D7,0.4,2.0,2.5,2.6,Electricity-Performance boiler,6323.460000214076
Multi-family,Privately rented,D10,D7,0.5,0.3,0.3,2.6,Electricity-Heat pump,2744.7339437016562
Multi-family,Privately rented,D10,D7,0.5,0.5,2.5,2.6,Electricity-Performance boiler,9237.436776149698
Multi-family,Privately rented,D10,D7,0.5,0.9,0.2,3.0,Wood fuel-Performance boiler,36.06448701314379
Multi-family,Privately rented,D10,D7,0.5,0.9,0.3,2.6,Natural gas-Performance boiler,7945.583433931705
Multi-family,Privately rented,D10,D7,0.5,0.9,0.5,3.0,Heating-District heating,1251.7773290303328
Multi-family,Privately rented,D10,D7,0.5,0.9,2.5,2.6,Heating-District heating,637.1772826891713
Multi-family,Privately rented,D10,D7,0.5,0.9,2.5,3.0,Natural gas-Standard boiler,9530.822010628117
Multi-family,Privately rented,D10,D7,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,375.0941410133204
Multi-family,Privately rented,D10,D7,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,205.55878975148795
Multi-family,Privately rented,D10,D7,1.0,0.9,0.3,3.0,Electricity-Performance boiler,9974.176626975222
Multi-family,Privately rented,D10,D7,1.0,0.9,0.3,3.0,Natural gas-Standard boiler,4181.099051811327
Multi-family,Privately rented,D10,D7,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,37.27616675907583
Multi-family,Privately rented,D10,D7,1.0,0.9,0.5,2.6,Electricity-Heat pump,960.3962921796764
Multi-family,Privately rented,D10,D7,1.0,0.9,2.5,3.0,Heating-District heating,1006.7899316530929
Multi-family,Privately rented,D10,D7,1.0,2.0,2.5,3.0,Electricity-Performance boiler,1810.7932992515423
Multi-family,Privately rented,D10,D7,1.0,2.0,2.5,3.0,Heating-District heating,182.21618611672326
Multi-family,Privately rented,D10,D7,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,421.7830741774257
Multi-family,Privately rented,D10,D7,1.0,2.0,2.5,4.3,Heating-District heating,7.3639870228701705
Multi-family,Privately rented,D10,D7,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,256.84318910690894
Multi-family,Privately rented,D10,D7,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,14.614645838467105
Multi-family,Privately rented,D10,D7,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,2.773589596033784
Multi-family,Privately rented,D10,D7,2.5,0.5,0.5,2.6,Electricity-Performance boiler,6413.352589169299
Multi-family,Privately rented,D10,D7,2.5,0.5,2.5,3.0,Electricity-Performance boiler,2231.454246912727
Multi-family,Privately rented,D10,D7,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,216.6401011209448
Multi-family,Privately rented,D10,D7,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,20.72746588162445
Multi-family,Privately rented,D10,D7,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,4.190357061637901
Multi-family,Privately rented,D10,D7,2.5,0.9,0.2,2.6,Heating-District heating,1534.7851944521587
Multi-family,Privately rented,D10,D7,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,8838.78961933555
Multi-family,Privately rented,D10,D7,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,69.87114048329099
Multi-family,Privately rented,D10,D7,2.5,0.9,0.5,2.6,Oil fuel-Performance boiler,1062.9645673336345
Multi-family,Privately rented,D10,D7,2.5,0.9,0.5,3.0,Wood fuel-Standard boiler,68.73678564083744
Multi-family,Privately rented,D10,D7,2.5,2.0,0.3,3.0,Heating-District heating,1073.3967706497915
Multi-family,Privately rented,D10,D7,2.5,2.0,0.5,2.6,Electricity-Performance boiler,5211.06552896306
Multi-family,Privately rented,D10,D7,2.5,2.0,0.5,3.0,Oil fuel-Standard boiler,508.74086117008824
Multi-family,Privately rented,D10,D7,2.5,2.0,0.5,4.3,Electricity-Performance boiler,196.0120112627624
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,2.6,Heating-District heating,79.84871926633383
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,7354.166533115255
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Electricity-Heat pump,203.52214360132703
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Electricity-Performance boiler,9217.217633474778
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Heating-District heating,4038.553066520797
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,4744.166237378268
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,394.8187350138963
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,739.9294397354947
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,37.01333193147226
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,39.071436048476016
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,1.3967856872126323
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,4.3,Heating-District heating,84.6858507630074
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,4072.5057832168677
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,577.3125038541203
Multi-family,Privately rented,D10,D7,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,50.00233019001209
Multi-family,Privately rented,D10,D8,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,1745.4143698407609
Multi-family,Privately rented,D10,D8,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,29.70100416311043
Multi-family,Privately rented,D10,D8,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,2.599881242799159
Multi-family,Privately rented,D10,D8,0.2,0.3,0.2,2.6,Electricity-Heat pump,1452.3790441198132
Multi-family,Privately rented,D10,D8,0.2,0.3,0.2,2.6,Electricity-Performance boiler,4598.157877059643
Multi-family,Privately rented,D10,D8,0.2,0.3,0.2,2.6,Heating-District heating,35.54384579206466
Multi-family,Privately rented,D10,D8,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,6.0214353305987185
Multi-family,Privately rented,D10,D8,0.2,0.3,0.3,1.3,Natural gas-Standard boiler,1360.8342288443414
Multi-family,Privately rented,D10,D8,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,196.30412072721154
Multi-family,Privately rented,D10,D8,0.2,0.5,0.2,2.6,Oil fuel-Standard boiler,8.605556988041522
Multi-family,Privately rented,D10,D8,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,96.04126336653898
Multi-family,Privately rented,D10,D8,0.2,0.9,0.2,1.3,Electricity-Heat pump,139.26922340874913
Multi-family,Privately rented,D10,D8,0.2,2.0,0.2,1.3,Natural gas-Performance boiler,425.7249282423112
Multi-family,Privately rented,D10,D8,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,1.6128844635532267
Multi-family,Privately rented,D10,D8,0.4,0.3,0.2,1.3,Heating-District heating,24.699960635163574
Multi-family,Privately rented,D10,D8,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,18.70945977721745
Multi-family,Privately rented,D10,D8,0.4,0.3,0.3,1.3,Electricity-Heat pump,537.1812902908898
Multi-family,Privately rented,D10,D8,0.4,0.3,0.3,2.6,Electricity-Performance boiler,24351.15275431032
Multi-family,Privately rented,D10,D8,0.4,0.3,0.3,2.6,Heating-District heating,535.411401340755
Multi-family,Privately rented,D10,D8,0.4,0.3,0.3,2.6,Natural gas-Performance boiler,5184.5399433880075
Multi-family,Privately rented,D10,D8,0.4,0.3,2.5,1.3,Heating-District heating,2.4097522570891257
Multi-family,Privately rented,D10,D8,0.4,0.5,0.2,1.3,Electricity-Performance boiler,3738.0879321795755
Multi-family,Privately rented,D10,D8,0.4,0.5,2.5,2.6,Electricity-Heat pump,597.2370229641991
Multi-family,Privately rented,D10,D8,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,8273.407640971294
Multi-family,Privately rented,D10,D8,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,38.67168867857856
Multi-family,Privately rented,D10,D8,0.4,0.9,0.3,3.0,Oil fuel-Performance boiler,628.8113575861279
Multi-family,Privately rented,D10,D8,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,3055.9945094774857
Multi-family,Privately rented,D10,D8,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,167.9165322518657
Multi-family,Privately rented,D10,D8,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,11.091879698507029
Multi-family,Privately rented,D10,D8,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,63.22931162139668
Multi-family,Privately rented,D10,D8,0.4,2.0,0.3,2.6,Electricity-Heat pump,1222.469531379845
Multi-family,Privately rented,D10,D8,0.4,2.0,0.3,2.6,Electricity-Performance boiler,7263.298159127575
Multi-family,Privately rented,D10,D8,0.4,2.0,0.3,2.6,Heating-District heating,82.03315951681641
Multi-family,Privately rented,D10,D8,0.4,2.0,2.5,2.6,Electricity-Performance boiler,6505.413706302933
Multi-family,Privately rented,D10,D8,0.5,0.3,0.3,2.6,Electricity-Heat pump,2841.541773321854
Multi-family,Privately rented,D10,D8,0.5,0.5,2.5,2.6,Electricity-Performance boiler,9503.238387312738
Multi-family,Privately rented,D10,D8,0.5,0.9,0.2,3.0,Wood fuel-Performance boiler,39.870810808146885
Multi-family,Privately rented,D10,D8,0.5,0.9,0.3,2.6,Natural gas-Performance boiler,8396.144858531698
Multi-family,Privately rented,D10,D8,0.5,0.9,0.5,3.0,Heating-District heating,1383.8926099657606
Multi-family,Privately rented,D10,D8,0.5,0.9,2.5,2.6,Heating-District heating,705.3006621751796
Multi-family,Privately rented,D10,D8,0.5,0.9,2.5,3.0,Natural gas-Standard boiler,10586.888436787714
Multi-family,Privately rented,D10,D8,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,426.1484525515854
Multi-family,Privately rented,D10,D8,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,227.25390806602195
Multi-family,Privately rented,D10,D8,1.0,0.9,0.3,3.0,Electricity-Performance boiler,10261.177478155045
Multi-family,Privately rented,D10,D8,1.0,0.9,0.3,3.0,Natural gas-Standard boiler,4644.387352457566
Multi-family,Privately rented,D10,D8,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,42.34985046292924
Multi-family,Privately rented,D10,D8,1.0,0.9,0.5,2.6,Electricity-Heat pump,948.2211580672212
Multi-family,Privately rented,D10,D8,1.0,0.9,2.5,3.0,Heating-District heating,1143.8247749202937
Multi-family,Privately rented,D10,D8,1.0,2.0,2.5,3.0,Electricity-Performance boiler,2043.3110468107225
Multi-family,Privately rented,D10,D8,1.0,2.0,2.5,3.0,Heating-District heating,207.14483067394968
Multi-family,Privately rented,D10,D8,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,479.1922472784706
Multi-family,Privately rented,D10,D8,1.0,2.0,2.5,4.3,Heating-District heating,7.628763576420956
Multi-family,Privately rented,D10,D8,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,289.8810207316279
Multi-family,Privately rented,D10,D8,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,16.72979243665554
Multi-family,Privately rented,D10,D8,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,3.175005317198945
Multi-family,Privately rented,D10,D8,2.5,0.5,0.5,2.6,Electricity-Performance boiler,7236.869165552063
Multi-family,Privately rented,D10,D8,2.5,0.5,2.5,3.0,Electricity-Performance boiler,2499.1632693366646
Multi-family,Privately rented,D10,D8,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,256.21082435668507
Multi-family,Privately rented,D10,D8,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,22.794001479895883
Multi-family,Privately rented,D10,D8,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,4.6081371263499955
Multi-family,Privately rented,D10,D8,2.5,0.9,0.2,2.6,Heating-District heating,1743.6858220391268
Multi-family,Privately rented,D10,D8,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,9818.17512820973
Multi-family,Privately rented,D10,D8,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,79.38134761190925
Multi-family,Privately rented,D10,D8,2.5,0.9,0.5,2.6,Oil fuel-Performance boiler,1207.6453774048887
Multi-family,Privately rented,D10,D8,2.5,0.9,0.5,3.0,Wood fuel-Standard boiler,78.68491438275667
Multi-family,Privately rented,D10,D8,2.5,2.0,0.3,3.0,Heating-District heating,1224.9332510882725
Multi-family,Privately rented,D10,D8,2.5,2.0,0.5,2.6,Electricity-Performance boiler,5880.200553749489
Multi-family,Privately rented,D10,D8,2.5,2.0,0.5,3.0,Oil fuel-Standard boiler,582.3698436139236
Multi-family,Privately rented,D10,D8,2.5,2.0,0.5,4.3,Electricity-Performance boiler,219.52770018674698
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,2.6,Heating-District heating,88.2761254299984
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,8300.135614507064
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Electricity-Heat pump,206.5889156585113
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Electricity-Performance boiler,10323.013248840904
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Heating-District heating,4538.62623392761
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,5354.410043706881
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,466.9349443891766
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,847.0178532799835
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,40.70357407124267
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,44.72616185967222
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,1.5360457087833306
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,4.3,Heating-District heating,87.73078112884144
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,4708.327890900513
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,621.8529290799495
Multi-family,Privately rented,D10,D8,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,53.84806227375064
Multi-family,Privately rented,D10,D9,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,1606.7732688186095
Multi-family,Privately rented,D10,D9,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,29.009130511228168
Multi-family,Privately rented,D10,D9,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,2.5393179931515326
Multi-family,Privately rented,D10,D9,0.2,0.3,0.2,2.6,Electricity-Heat pump,1406.5725361611119
Multi-family,Privately rented,D10,D9,0.2,0.3,0.2,2.6,Electricity-Performance boiler,4708.115479974811
Multi-family,Privately rented,D10,D9,0.2,0.3,0.2,2.6,Heating-District heating,34.71586535561061
Multi-family,Privately rented,D10,D9,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,6.645407926192876
Multi-family,Privately rented,D10,D9,0.2,0.3,0.3,1.3,Natural gas-Standard boiler,1289.1239643457795
Multi-family,Privately rented,D10,D9,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,216.64617955719615
Multi-family,Privately rented,D10,D9,0.2,0.5,0.2,2.6,Oil fuel-Standard boiler,9.497309773805942
Multi-family,Privately rented,D10,D9,0.2,0.5,0.3,1.3,Oil fuel-Performance boiler,105.99356096615512
Multi-family,Privately rented,D10,D9,0.2,0.9,0.2,1.3,Electricity-Heat pump,134.87681853599693
Multi-family,Privately rented,D10,D9,0.2,2.0,0.2,1.3,Natural gas-Performance boiler,403.2910075186876
Multi-family,Privately rented,D10,D9,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,1.780019980230233
Multi-family,Privately rented,D10,D9,0.4,0.3,0.2,1.3,Heating-District heating,24.12458439966161
Multi-family,Privately rented,D10,D9,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,20.648231770670726
Multi-family,Privately rented,D10,D9,0.4,0.3,0.3,1.3,Electricity-Heat pump,520.2391572102742
Multi-family,Privately rented,D10,D9,0.4,0.3,0.3,2.6,Electricity-Performance boiler,25007.144966229378
Multi-family,Privately rented,D10,D9,0.4,0.3,0.3,2.6,Heating-District heating,590.8935286846482
Multi-family,Privately rented,D10,D9,0.4,0.3,0.3,2.6,Natural gas-Performance boiler,4911.336401940169
Multi-family,Privately rented,D10,D9,0.4,0.3,2.5,1.3,Heating-District heating,2.353617990210885
Multi-family,Privately rented,D10,D9,0.4,0.5,0.2,1.3,Electricity-Performance boiler,3827.4783357929937
Multi-family,Privately rented,D10,D9,0.4,0.5,2.5,2.6,Electricity-Heat pump,582.2491730650988
Multi-family,Privately rented,D10,D9,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,8456.942742697487
Multi-family,Privately rented,D10,D9,0.4,0.9,0.3,2.6,Wood fuel-Standard boiler,42.66054580970438
Multi-family,Privately rented,D10,D9,0.4,0.9,0.3,3.0,Oil fuel-Performance boiler,693.6711750274521
Multi-family,Privately rented,D10,D9,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,3123.7878888818864
Multi-family,Privately rented,D10,D9,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,185.23656869179993
Multi-family,Privately rented,D10,D9,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,12.235970503558619
Multi-family,Privately rented,D10,D9,0.4,0.9,2.5,3.0,Wood fuel-Standard boiler,72.03423343821024
Multi-family,Privately rented,D10,D9,0.4,2.0,0.3,2.6,Electricity-Heat pump,1191.791276117624
Multi-family,Privately rented,D10,D9,0.4,2.0,0.3,2.6,Electricity-Performance boiler,7458.963106627456
Multi-family,Privately rented,D10,D9,0.4,2.0,0.3,2.6,Heating-District heating,90.53386419239216
Multi-family,Privately rented,D10,D9,0.4,2.0,2.5,2.6,Electricity-Performance boiler,6694.391431401136
Multi-family,Privately rented,D10,D9,0.5,0.3,0.3,2.6,Electricity-Heat pump,2770.232393723791
Multi-family,Privately rented,D10,D9,0.5,0.5,2.5,2.6,Electricity-Performance boiler,9779.300825856852
Multi-family,Privately rented,D10,D9,0.5,0.9,0.2,3.0,Wood fuel-Performance boiler,43.98335343171071
Multi-family,Privately rented,D10,D9,0.5,0.9,0.3,2.6,Natural gas-Performance boiler,8582.402730449821
Multi-family,Privately rented,D10,D9,0.5,0.9,0.5,3.0,Heating-District heating,1526.63656800326
Multi-family,Privately rented,D10,D9,0.5,0.9,2.5,2.6,Heating-District heating,778.0584274491501
Multi-family,Privately rented,D10,D9,0.5,0.9,2.5,3.0,Natural gas-Standard boiler,12014.134281702987
Multi-family,Privately rented,D10,D9,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,485.49124327403024
Multi-family,Privately rented,D10,D9,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,250.69439910068138
Multi-family,Privately rented,D10,D9,1.0,0.9,0.3,3.0,Electricity-Performance boiler,10559.257517979704
Multi-family,Privately rented,D10,D9,1.0,0.9,0.3,3.0,Natural gas-Standard boiler,5270.509238085312
Multi-family,Privately rented,D10,D9,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,48.24722800378567
Multi-family,Privately rented,D10,D9,1.0,0.9,0.5,2.6,Electricity-Heat pump,970.8963528652712
Multi-family,Privately rented,D10,D9,1.0,0.9,2.5,3.0,Heating-District heating,1303.106719591971
Multi-family,Privately rented,D10,D9,1.0,2.0,2.5,3.0,Electricity-Performance boiler,2352.759192553636
Multi-family,Privately rented,D10,D9,1.0,2.0,2.5,3.0,Heating-District heating,235.42325214541887
Multi-family,Privately rented,D10,D9,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,545.9215879009665
Multi-family,Privately rented,D10,D9,1.0,2.0,2.5,4.3,Heating-District heating,9.075467305050537
Multi-family,Privately rented,D10,D9,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,308.4391712719451
Multi-family,Privately rented,D10,D9,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,19.119949631951354
Multi-family,Privately rented,D10,D9,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,3.6286129655149093
Multi-family,Privately rented,D10,D9,2.5,0.5,0.5,2.6,Electricity-Performance boiler,8332.85293550209
Multi-family,Privately rented,D10,D9,2.5,0.5,2.5,3.0,Electricity-Performance boiler,2724.642579729618
Multi-family,Privately rented,D10,D9,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,275.67452872346263
Multi-family,Privately rented,D10,D9,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,25.199438578043452
Multi-family,Privately rented,D10,D9,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,5.094431031650034
Multi-family,Privately rented,D10,D9,2.5,0.9,0.2,2.6,Heating-District heating,1986.5006960657693
Multi-family,Privately rented,D10,D9,2.5,0.9,0.3,2.6,Natural gas-Performance boiler,11141.78874141218
Multi-family,Privately rented,D10,D9,2.5,0.9,0.3,2.6,Wood fuel-Performance boiler,90.43550179314246
Multi-family,Privately rented,D10,D9,2.5,0.9,0.5,2.6,Oil fuel-Performance boiler,1375.81458339207
Multi-family,Privately rented,D10,D9,2.5,0.9,0.5,3.0,Wood fuel-Standard boiler,89.92649523232625
Multi-family,Privately rented,D10,D9,2.5,2.0,0.3,3.0,Heating-District heating,1396.4593679565285
Multi-family,Privately rented,D10,D9,2.5,2.0,0.5,2.6,Electricity-Performance boiler,6770.724373309099
Multi-family,Privately rented,D10,D9,2.5,2.0,0.5,3.0,Oil fuel-Standard boiler,665.5720397743073
Multi-family,Privately rented,D10,D9,2.5,2.0,0.5,4.3,Electricity-Performance boiler,239.33391095239932
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,2.6,Heating-District heating,97.38151659499962
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,8831.509368643512
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Electricity-Heat pump,212.15418483110923
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Electricity-Performance boiler,11254.37533193673
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Heating-District heating,5165.266411702758
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Natural gas-Performance boiler,5697.1987761147675
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,502.40684039094884
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,968.0298636935381
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Oil fuel-Standard boiler,44.99899746079191
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,51.116113079427556
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,3.0,Wood fuel-Standard boiler,1.6981436772166765
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,4.3,Heating-District heating,104.36787400808173
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,5133.3830869845915
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,705.2707905164602
Multi-family,Privately rented,D10,D9,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,61.08822438523187
Multi-family,Privately rented,D2,D1,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,64.90263288029337
Multi-family,Privately rented,D2,D1,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,1.8233810165574285
Multi-family,Privately rented,D2,D1,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.1596098932342382
Multi-family,Privately rented,D2,D1,0.2,0.3,0.2,2.6,Electricity-Heat pump,93.74957076478593
Multi-family,Privately rented,D2,D1,0.2,0.3,0.2,2.6,Electricity-Performance boiler,633.0564458296642
Multi-family,Privately rented,D2,D1,0.2,0.3,0.2,2.6,Heating-District heating,2.1820802191325006
Multi-family,Privately rented,D2,D1,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,0.46124604117941587
Multi-family,Privately rented,D2,D1,0.2,0.3,0.3,1.3,Natural gas-Standard boiler,114.97414102454357
