Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,Stock buildings
Multi-family,Privately rented,D2,D8,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.0743558286323708
Multi-family,Privately rented,D2,D8,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,222.80567141790945
Multi-family,Privately rented,D2,D8,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,0.8051679376776388
Multi-family,Privately rented,D2,D8,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,9.19822639407148
Multi-family,Privately rented,D2,D8,0.4,0.9,0.3,2.6,Electricity-Performance boiler,1106.2866695083585
Multi-family,Privately rented,D2,D8,0.4,0.9,0.5,2.6,Electricity-Heat pump,149.82311387834292
Multi-family,Privately rented,D2,D8,0.5,0.5,0.3,1.3,Electricity-Performance boiler,326.3198967627347
Multi-family,Privately rented,D2,D8,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,671.4052676089733
Multi-family,Privately rented,D2,D8,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,34.91829539516086
Multi-family,Privately rented,D2,D8,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,3.0565775059267115
Multi-family,Privately rented,D2,D8,0.5,0.9,2.5,3.0,Electricity-Performance boiler,939.476247695839
Multi-family,Privately rented,D2,D8,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,927.9361944777016
Multi-family,Privately rented,D2,D8,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,6.45699810533156
Multi-family,Privately rented,D2,D8,2.5,0.9,0.5,3.0,Electricity-Performance boiler,559.4351599249358
Multi-family,Privately rented,D2,D8,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,73.76464911188398
Multi-family,Privately rented,D2,D8,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,4.51416223025762
Multi-family,Privately rented,D2,D8,2.5,2.0,2.5,3.0,Electricity-Performance boiler,487.56154533857926
Multi-family,Privately rented,D2,D8,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,534.3054277224558
Multi-family,Privately rented,D2,D8,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,51.56972133445819
Multi-family,Privately rented,D2,D8,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,208.05538059593124
Multi-family,Privately rented,D2,D8,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,26.259435133820478
Multi-family,Privately rented,D2,D8,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,2.298623052472963
Multi-family,Privately rented,D2,D9,0.2,0.3,0.2,1.3,Electricity-Heat pump,68.82376874102036
Multi-family,Privately rented,D2,D9,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,53.45595094501042
Multi-family,Privately rented,D2,D9,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,0.9288358867764112
Multi-family,Privately rented,D2,D9,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.0813057695425682
Multi-family,Privately rented,D2,D9,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,212.25826080046053
Multi-family,Privately rented,D2,D9,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,0.8587998284292397
Multi-family,Privately rented,D2,D9,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,9.810916306312922
Multi-family,Privately rented,D2,D9,0.4,0.9,0.3,2.6,Electricity-Performance boiler,1093.8407357274336
Multi-family,Privately rented,D2,D9,0.4,0.9,0.5,2.6,Electricity-Heat pump,142.77108158640794
Multi-family,Privately rented,D2,D9,0.5,0.5,0.3,1.3,Electricity-Performance boiler,323.14738825613733
Multi-family,Privately rented,D2,D9,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,688.5863717810548
Multi-family,Privately rented,D2,D9,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,37.68015096235835
Multi-family,Privately rented,D2,D9,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,3.2983368903920884
Multi-family,Privately rented,D2,D9,0.5,0.9,2.5,3.0,Electricity-Performance boiler,951.0406762018146
Multi-family,Privately rented,D2,D9,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,1046.177099236672
Multi-family,Privately rented,D2,D9,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,7.3312067785181085
Multi-family,Privately rented,D2,D9,2.5,0.9,0.5,3.0,Electricity-Performance boiler,650.2999856823201
Multi-family,Privately rented,D2,D9,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,83.75159582864475
Multi-family,Privately rented,D2,D9,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,5.06211369576749
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,3.0,Electricity-Performance boiler,539.3089936902737
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,570.56597390147
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,57.82951062420626
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,231.52268955695166
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,29.16536424242765
Multi-family,Privately rented,D2,D9,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,2.5529939330290996
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Electricity-Heat pump,244.41716968809604
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,135.20402003334272
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,3.9203636336938135
Multi-family,Privately rented,D3,D1,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.3431695379798598
Multi-family,Privately rented,D3,D1,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,670.9317409595362
Multi-family,Privately rented,D3,D1,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,2.185712881851718
Multi-family,Privately rented,D3,D1,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,24.969551045088597
Multi-family,Privately rented,D3,D1,0.4,0.9,0.3,2.6,Electricity-Performance boiler,5730.0790543704725
Multi-family,Privately rented,D3,D1,0.4,0.9,0.5,2.6,Electricity-Heat pump,392.870743918492
Multi-family,Privately rented,D3,D1,0.5,0.5,0.3,1.3,Electricity-Performance boiler,1312.288729765513
Multi-family,Privately rented,D3,D1,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,2761.0863149719626
Multi-family,Privately rented,D3,D1,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,157.28275943596617
Multi-family,Privately rented,D3,D1,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,13.7677666999942
Multi-family,Privately rented,D3,D1,0.5,0.9,2.5,3.0,Electricity-Performance boiler,7369.458207140587
Multi-family,Privately rented,D3,D1,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,5248.011111406366
Multi-family,Privately rented,D3,D1,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,30.75615823483498
Multi-family,Privately rented,D3,D1,2.5,0.9,0.5,3.0,Electricity-Performance boiler,6171.420583607142
Multi-family,Privately rented,D3,D1,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,351.3578884820948
Multi-family,Privately rented,D3,D1,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,25.071168444555536
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,3.0,Electricity-Performance boiler,6128.657121868004
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,3644.2430664638887
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,286.41265073479747
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,1614.5663111214683
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,168.699846540542
Multi-family,Privately rented,D3,D1,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,14.767162897091744
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Electricity-Heat pump,38.883441194536736
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,33.38210831924558
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,0.5265747467000057
Multi-family,Privately rented,D3,D10,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.0460937885924221
Multi-family,Privately rented,D3,D10,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,149.72427756822495
Multi-family,Privately rented,D3,D10,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,0.6490221223853395
Multi-family,Privately rented,D3,D10,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,7.414418951753195
Multi-family,Privately rented,D3,D10,0.4,0.9,0.3,2.6,Electricity-Performance boiler,799.8829852380285
Multi-family,Privately rented,D3,D10,0.4,0.9,0.5,2.6,Electricity-Heat pump,84.44781078276124
Multi-family,Privately rented,D3,D10,0.5,0.5,0.3,1.3,Electricity-Performance boiler,235.8963494970321
Multi-family,Privately rented,D3,D10,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,642.9443936152969
Multi-family,Privately rented,D3,D10,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,35.25609064649704
Multi-family,Privately rented,D3,D10,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,3.086146456963941
Multi-family,Privately rented,D3,D10,0.5,0.9,2.5,3.0,Electricity-Performance boiler,750.7136468114667
Multi-family,Privately rented,D3,D10,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,1182.2806324585165
Multi-family,Privately rented,D3,D10,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,7.946707910315318
Multi-family,Privately rented,D3,D10,2.5,0.9,0.5,3.0,Electricity-Performance boiler,789.2497215378348
Multi-family,Privately rented,D3,D10,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,90.78307148875062
Multi-family,Privately rented,D3,D10,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,5.5046029518212025
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,3.0,Electricity-Performance boiler,676.5419465750028
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,608.1102677973269
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,62.88450122140494
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,274.6312593657916
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,35.56837280604762
Multi-family,Privately rented,D3,D10,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,3.1134821162102635
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Electricity-Heat pump,191.12311264800584
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,119.18239776985824
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,3.138793984640861
Multi-family,Privately rented,D3,D2,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.2747547376130194
Multi-family,Privately rented,D3,D2,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,545.5743048284573
Multi-family,Privately rented,D3,D2,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,1.9051247122269568
Multi-family,Privately rented,D3,D2,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,21.764116020998014
Multi-family,Privately rented,D3,D2,0.4,0.9,0.3,2.6,Electricity-Performance boiler,3808.890504261845
Multi-family,Privately rented,D3,D2,0.4,0.9,0.5,2.6,Electricity-Heat pump,335.2219199089611
Multi-family,Privately rented,D3,D2,0.5,0.5,0.3,1.3,Electricity-Performance boiler,973.2049985093688
Multi-family,Privately rented,D3,D2,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,1989.135227524656
Multi-family,Privately rented,D3,D2,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,116.6353610566817
Multi-family,Privately rented,D3,D2,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,10.209691422992538
Multi-family,Privately rented,D3,D2,0.5,0.9,2.5,3.0,Electricity-Performance boiler,3809.121113669435
Multi-family,Privately rented,D3,D2,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,3221.73894145598
Multi-family,Privately rented,D3,D2,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,21.779392899098312
Multi-family,Privately rented,D3,D2,2.5,0.9,0.5,3.0,Electricity-Performance boiler,2286.475282751339
Multi-family,Privately rented,D3,D2,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,248.80745647816013
Multi-family,Privately rented,D3,D2,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,15.9335166924878
Multi-family,Privately rented,D3,D2,2.5,2.0,2.5,3.0,Electricity-Performance boiler,1871.38047611173
Multi-family,Privately rented,D3,D2,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,2018.2266814116645
Multi-family,Privately rented,D3,D2,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,182.0242547336719
Multi-family,Privately rented,D3,D2,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,784.6174553725791
Multi-family,Privately rented,D3,D2,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,98.92073063035465
Multi-family,Privately rented,D3,D2,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,8.659038956308269
Multi-family,Privately rented,D3,D3,0.2,0.3,0.2,1.3,Electricity-Heat pump,161.25917863123158
Multi-family,Privately rented,D3,D3,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,102.6831456549227
Multi-family,Privately rented,D3,D3,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,2.128914142808892
Multi-family,Privately rented,D3,D3,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.1863547749773805
Multi-family,Privately rented,D3,D3,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,448.23156696572187
Multi-family,Privately rented,D3,D3,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,1.5275743551000027
Multi-family,Privately rented,D3,D3,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,17.45098642714843
Multi-family,Privately rented,D3,D3,0.4,0.9,0.3,2.6,Electricity-Performance boiler,2965.0837588124805
Multi-family,Privately rented,D3,D3,0.4,0.9,0.5,2.6,Electricity-Heat pump,280.24856821882173
Multi-family,Privately rented,D3,D3,0.5,0.5,0.3,1.3,Electricity-Performance boiler,771.1722670389507
Multi-family,Privately rented,D3,D3,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,1573.3950682702305
Multi-family,Privately rented,D3,D3,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,86.25565841715876
Multi-family,Privately rented,D3,D3,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,7.550400221235397
Multi-family,Privately rented,D3,D3,0.5,0.9,2.5,3.0,Electricity-Performance boiler,2807.4727544081097
Multi-family,Privately rented,D3,D3,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,2433.6299885387466
Multi-family,Privately rented,D3,D3,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,16.20835235208073
Multi-family,Privately rented,D3,D3,2.5,0.9,0.5,3.0,Electricity-Performance boiler,1632.1694159885678
Multi-family,Privately rented,D3,D3,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,185.1639731697926
Multi-family,Privately rented,D3,D3,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,12.234317160281622
Multi-family,Privately rented,D3,D3,2.5,2.0,2.5,3.0,Electricity-Performance boiler,1350.5514077550786
Multi-family,Privately rented,D3,D3,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,1485.363701779644
Multi-family,Privately rented,D3,D3,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,139.7646549882849
Multi-family,Privately rented,D3,D3,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,570.1674231328649
Multi-family,Privately rented,D3,D3,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,82.51542103443008
Multi-family,Privately rented,D3,D3,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,7.22299805794254
Multi-family,Privately rented,D3,D4,0.2,0.3,0.2,1.3,Electricity-Heat pump,145.6326110785899
Multi-family,Privately rented,D3,D4,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,112.54398010498365
Multi-family,Privately rented,D3,D4,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,1.6685760564107048
Multi-family,Privately rented,D3,D4,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.146059021015661
Multi-family,Privately rented,D3,D4,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,421.7551143845449
Multi-family,Privately rented,D3,D4,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,1.4142611068939754
Multi-family,Privately rented,D3,D4,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,16.15649758615841
Multi-family,Privately rented,D3,D4,0.4,0.9,0.3,2.6,Electricity-Performance boiler,2622.392722499865
Multi-family,Privately rented,D3,D4,0.4,0.9,0.5,2.6,Electricity-Heat pump,285.7231673067001
Multi-family,Privately rented,D3,D4,0.5,0.5,0.3,1.3,Electricity-Performance boiler,693.0901667453855
Multi-family,Privately rented,D3,D4,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,1385.7012864218082
Multi-family,Privately rented,D3,D4,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,74.5731285577231
Multi-family,Privately rented,D3,D4,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,6.527768458242268
Multi-family,Privately rented,D3,D4,0.5,0.9,2.5,3.0,Electricity-Performance boiler,2484.299822807709
Multi-family,Privately rented,D3,D4,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,2065.547650379115
Multi-family,Privately rented,D3,D4,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,13.775537916970322
Multi-family,Privately rented,D3,D4,2.5,0.9,0.5,3.0,Electricity-Performance boiler,1323.5054586303709
Multi-family,Privately rented,D3,D4,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,157.3715377016656
Multi-family,Privately rented,D3,D4,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,10.31429783058944
Multi-family,Privately rented,D3,D4,2.5,2.0,2.5,3.0,Electricity-Performance boiler,1060.378852473815
Multi-family,Privately rented,D3,D4,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,1264.1864685077564
Multi-family,Privately rented,D3,D4,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,117.83038308167946
Multi-family,Privately rented,D3,D4,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,473.3990105687356
Multi-family,Privately rented,D3,D4,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,67.60277860558472
Multi-family,Privately rented,D3,D4,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,5.917617973201808
Multi-family,Privately rented,D3,D5,0.2,0.3,0.2,1.3,Electricity-Heat pump,113.12957933421104
Multi-family,Privately rented,D3,D5,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,83.7858799843417
Multi-family,Privately rented,D3,D5,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,1.2037986840665804
Multi-family,Privately rented,D3,D5,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.1053746735842096
Multi-family,Privately rented,D3,D5,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,329.92498752997824
Multi-family,Privately rented,D3,D5,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,1.1220036659903532
Multi-family,Privately rented,D3,D5,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,12.817752982719208
Multi-family,Privately rented,D3,D5,0.4,0.9,0.3,2.6,Electricity-Performance boiler,1996.4082381487844
Multi-family,Privately rented,D3,D5,0.4,0.9,0.5,2.6,Electricity-Heat pump,224.22054981888385
Multi-family,Privately rented,D3,D5,0.5,0.5,0.3,1.3,Electricity-Performance boiler,526.063337032785
Multi-family,Privately rented,D3,D5,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,1062.3167833285036
Multi-family,Privately rented,D3,D5,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,54.45382177736678
Multi-family,Privately rented,D3,D5,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,4.76662233573715
Multi-family,Privately rented,D3,D5,0.5,0.9,2.5,3.0,Electricity-Performance boiler,1813.402191809607
Multi-family,Privately rented,D3,D5,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,1528.1822723684395
Multi-family,Privately rented,D3,D5,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,10.251162571286008
Multi-family,Privately rented,D3,D5,2.5,0.9,0.5,3.0,Electricity-Performance boiler,927.07177263027
Multi-family,Privately rented,D3,D5,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,117.10912683022416
Multi-family,Privately rented,D3,D5,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,7.617588700925226
Multi-family,Privately rented,D3,D5,2.5,2.0,2.5,3.0,Electricity-Performance boiler,735.719666961816
Multi-family,Privately rented,D3,D5,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,909.2079822049126
Multi-family,Privately rented,D3,D5,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,87.02321859726611
Multi-family,Privately rented,D3,D5,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,342.46077841957157
Multi-family,Privately rented,D3,D5,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,46.99326586132217
Multi-family,Privately rented,D3,D5,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,4.113561608212327
Multi-family,Privately rented,D3,D6,0.2,0.3,0.2,1.3,Electricity-Heat pump,108.71201644557058
Multi-family,Privately rented,D3,D6,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,89.4111310755518
Multi-family,Privately rented,D3,D6,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,1.003526932121079
Multi-family,Privately rented,D3,D6,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.0878438598620143
Multi-family,Privately rented,D3,D6,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,344.7609002411794
Multi-family,Privately rented,D3,D6,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,1.1709374115270326
Multi-family,Privately rented,D3,D6,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,13.376771354780203
Multi-family,Privately rented,D3,D6,0.4,0.9,0.3,2.6,Electricity-Performance boiler,1916.377331849428
Multi-family,Privately rented,D3,D6,0.4,0.9,0.5,2.6,Electricity-Heat pump,236.09446920863115
Multi-family,Privately rented,D3,D6,0.5,0.5,0.3,1.3,Electricity-Performance boiler,534.792980776459
Multi-family,Privately rented,D3,D6,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,1056.699534725163
Multi-family,Privately rented,D3,D6,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,53.14920391467757
Multi-family,Privately rented,D3,D6,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,4.652422442305965
Multi-family,Privately rented,D3,D6,0.5,0.9,2.5,3.0,Electricity-Performance boiler,1653.6543681251758
Multi-family,Privately rented,D3,D6,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,1443.81562392761
Multi-family,Privately rented,D3,D6,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,9.820073798911666
Multi-family,Privately rented,D3,D6,2.5,0.9,0.5,3.0,Electricity-Performance boiler,876.7995267249519
Multi-family,Privately rented,D3,D6,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,112.18437518688552
Multi-family,Privately rented,D3,D6,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,7.044913224152296
Multi-family,Privately rented,D3,D6,2.5,2.0,2.5,3.0,Electricity-Performance boiler,730.5073386105239
Multi-family,Privately rented,D3,D6,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,854.2454612797137
Multi-family,Privately rented,D3,D6,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,80.48098257519639
Multi-family,Privately rented,D3,D6,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,323.12987589153306
Multi-family,Privately rented,D3,D6,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,42.84724434713865
Multi-family,Privately rented,D3,D6,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,3.750639078463129
Multi-family,Privately rented,D3,D7,0.2,0.3,0.2,1.3,Electricity-Heat pump,105.77289744085046
Multi-family,Privately rented,D3,D7,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,89.09732799552825
Multi-family,Privately rented,D3,D7,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,1.087919341664185
Multi-family,Privately rented,D3,D7,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.0952311603519506
Multi-family,Privately rented,D3,D7,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,341.28446046573043
Multi-family,Privately rented,D3,D7,0.2,0.5,0.2,2.6,Wood fuel-Performance boiler,1.166819753965329
Multi-family,Privately rented,D3,D7,0.2,0.5,0.3,2.6,Oil fuel-Performance boiler,13.329731296807882
Multi-family,Privately rented,D3,D7,0.4,0.9,0.3,2.6,Electricity-Performance boiler,1760.0636909549387
Multi-family,Privately rented,D3,D7,0.4,0.9,0.5,2.6,Electricity-Heat pump,227.70074684918004
Multi-family,Privately rented,D3,D7,0.5,0.5,0.3,1.3,Electricity-Performance boiler,498.40243572523866
Multi-family,Privately rented,D3,D7,0.5,0.9,0.5,2.6,Natural gas-Performance boiler,1013.0058059692192
Multi-family,Privately rented,D3,D7,0.5,0.9,0.5,2.6,Oil fuel-Performance boiler,51.30257354150218
Multi-family,Privately rented,D3,D7,0.5,0.9,0.5,2.6,Wood fuel-Performance boiler,4.490777413631651
Multi-family,Privately rented,D3,D7,0.5,0.9,2.5,3.0,Electricity-Performance boiler,1509.5692453922582
Multi-family,Privately rented,D3,D7,1.0,0.9,0.5,3.0,Natural gas-Performance boiler,1374.6483929429037
Multi-family,Privately rented,D3,D7,1.0,0.9,0.5,3.0,Wood fuel-Standard boiler,9.341286272435356
Multi-family,Privately rented,D3,D7,2.5,0.9,0.5,3.0,Electricity-Performance boiler,844.2022425304316
Multi-family,Privately rented,D3,D7,2.5,0.9,0.5,3.0,Oil fuel-Performance boiler,106.71471369503683
Multi-family,Privately rented,D3,D7,2.5,0.9,2.5,3.0,Wood fuel-Standard boiler,6.532235771118892
Multi-family,Privately rented,D3,D7,2.5,2.0,2.5,3.0,Electricity-Performance boiler,743.8656719610365
Multi-family,Privately rented,D3,D7,2.5,2.0,2.5,3.0,Natural gas-Standard boiler,810.4622487755918
Multi-family,Privately rented,D3,D7,2.5,2.0,2.5,3.0,Oil fuel-Performance boiler,74.6241630727472
Multi-family,Privately rented,D3,D7,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,307.39084297767783
Multi-family,Privately rented,D3,D7,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,40.378183968524866
Multi-family,Privately rented,D3,D7,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,3.5345095587188267
Multi-family,Privately rented,D3,D8,0.2,0.3,0.2,1.3,Electricity-Heat pump,90.645936066577
Multi-family,Privately rented,D3,D8,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,77.1237928593241
Multi-family,Privately rented,D3,D8,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,1.174406815600493
Multi-family,Privately rented,D3,D8,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,0.1028018525746523
Multi-family,Privately rented,D3,D8,0.2,0.5,0.2,2.6,Natural gas-Performance boiler,308.04358188442967
