Housing type,Occupancy status,Income owner,Income tenant,Wall,Floor,Roof,Windows,Heating system,Stock buildings
Multi-family,Social-housing,D10,D6,1.0,0.5,0.3,2.6,Electricity-Performance boiler,2777.0730042492964
Multi-family,Social-housing,D10,D6,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,13986.32641187424
Multi-family,Social-housing,D10,D6,1.0,0.9,0.3,2.6,Electricity-Heat pump,291.47941118426087
Multi-family,Social-housing,D10,D6,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,7563.455601430019
Multi-family,Social-housing,D10,D6,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,940.8192605663293
Multi-family,Social-housing,D10,D6,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,59.329338864494524
Multi-family,Social-housing,D10,D6,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,143.2762159101888
Multi-family,Social-housing,D10,D6,1.0,0.9,0.5,4.3,Natural gas-Standard boiler,7888.941001298298
Multi-family,Social-housing,D10,D6,1.0,2.0,0.3,2.6,Electricity-Performance boiler,1853.038868774186
Multi-family,Social-housing,D10,D6,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,18124.9968187625
Multi-family,Social-housing,D10,D6,1.0,2.0,2.5,3.0,Electricity-Performance boiler,573.76453401599
Multi-family,Social-housing,D10,D6,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,1352.8164294923813
Multi-family,Social-housing,D10,D6,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,283.3760575927715
Multi-family,Social-housing,D10,D6,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,17.48590416162128
Multi-family,Social-housing,D10,D6,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,4.142374954234348
Multi-family,Social-housing,D10,D6,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,190.1266337651208
Multi-family,Social-housing,D10,D6,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,17.35724709574057
Multi-family,Social-housing,D10,D6,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,3.3888803615743037
Multi-family,Social-housing,D10,D6,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,143.2762159101888
Multi-family,Social-housing,D10,D6,2.5,0.5,0.3,2.6,Electricity-Performance boiler,1890.7552300058453
Multi-family,Social-housing,D10,D6,2.5,0.5,0.3,2.6,Oil fuel-Performance boiler,2165.903644377731
Multi-family,Social-housing,D10,D6,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,11083.652370264794
Multi-family,Social-housing,D10,D6,2.5,0.5,2.5,2.6,Electricity-Performance boiler,450.9841165234288
Multi-family,Social-housing,D10,D6,2.5,0.5,2.5,3.0,Oil fuel-Performance boiler,435.9972156088514
Multi-family,Social-housing,D10,D6,2.5,0.5,2.5,4.3,Electricity-Performance boiler,182.4158079912607
Multi-family,Social-housing,D10,D6,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,72.94166452624114
Multi-family,Social-housing,D10,D6,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,3.8571660212756824
Multi-family,Social-housing,D10,D6,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,3.3888803615743037
Multi-family,Social-housing,D10,D6,2.5,0.9,0.3,2.6,Electricity-Heat pump,489.8853934536372
Multi-family,Social-housing,D10,D6,2.5,0.9,0.3,2.6,Natural gas-Standard boiler,4748.717658997269
Multi-family,Social-housing,D10,D6,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,61.04552564134851
Multi-family,Social-housing,D10,D6,2.5,0.9,0.3,4.3,Electricity-Performance boiler,718.6708992465161
Multi-family,Social-housing,D10,D6,2.5,0.9,0.3,4.3,Oil fuel-Performance boiler,725.7523905152798
Multi-family,Social-housing,D10,D6,2.5,0.9,2.5,2.6,Electricity-Performance boiler,1375.8020659788135
Multi-family,Social-housing,D10,D6,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,117.18496923887965
Multi-family,Social-housing,D10,D6,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,15.42866408510273
Multi-family,Social-housing,D10,D6,2.5,2.0,0.3,2.6,Electricity-Performance boiler,1975.4355187528338
Multi-family,Social-housing,D10,D6,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,15534.025917800147
Multi-family,Social-housing,D10,D6,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,2215.6844942686707
Multi-family,Social-housing,D10,D6,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,473.9600338544769
Multi-family,Social-housing,D10,D6,2.5,2.0,0.3,3.0,Wood fuel-Performance boiler,178.90575108362202
Multi-family,Social-housing,D10,D6,2.5,2.0,0.5,4.3,Electricity-Performance boiler,15.376852174782735
Multi-family,Social-housing,D10,D6,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,23.98217078767261
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,2.6,Electricity-Performance boiler,1388.831671311447
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,2.6,Natural gas-Performance boiler,6287.044828786612
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,7112.835431992764
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,1042.0218414208382
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,46.22018369987814
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,3.0,Electricity-Heat pump,126.97266463493553
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,63.007703251248984
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,4.3,Electricity-Performance boiler,404.85355999907983
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,3015.6899326305784
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,5545.2379608697565
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,297.03029306122806
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,679.0393431004048
Multi-family,Social-housing,D10,D6,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,55.869592549057245
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,1.3,Electricity-Heat pump,319.17398655172417
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,3922.887443
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,2472.2929565722125
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,76.53017355243871
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,6.699078645101023
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,2.6,Electricity-Heat pump,592.7516893103449
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,2.6,Electricity-Performance boiler,1707.570756003566
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,2.6,Natural gas-Performance boiler,3039.60655771801
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,22.067263594946123
Multi-family,Social-housing,D10,D7,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,10.953094339097344
Multi-family,Social-housing,D10,D7,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,3131.1729635169813
Multi-family,Social-housing,D10,D7,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,221.9152450399857
Multi-family,Social-housing,D10,D7,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,241.87833193688812
Multi-family,Social-housing,D10,D7,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,16.249024218408948
Multi-family,Social-housing,D10,D7,0.2,0.5,0.5,1.3,Electricity-Heat pump,30.397522528735582
Multi-family,Social-housing,D10,D7,0.2,0.5,2.5,1.3,Electricity-Performance boiler,269.6943051341412
Multi-family,Social-housing,D10,D7,0.2,2.0,0.2,1.3,Electricity-Performance boiler,220.46900588480705
Multi-family,Social-housing,D10,D7,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,5.959771919802966
Multi-family,Social-housing,D10,D7,0.2,2.0,0.3,1.3,Electricity-Heat pump,15.198761264367791
Multi-family,Social-housing,D10,D7,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,1460.0860576857629
Multi-family,Social-housing,D10,D7,0.2,2.0,0.3,1.3,Oil fuel-Performance boiler,61.28203419514247
Multi-family,Social-housing,D10,D7,0.4,0.3,0.2,1.3,Electricity-Heat pump,364.7702703448275
Multi-family,Social-housing,D10,D7,0.4,0.3,0.2,1.3,Electricity-Performance boiler,2178.3018766765335
Multi-family,Social-housing,D10,D7,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,4403.149774507032
Multi-family,Social-housing,D10,D7,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,19.490064926923214
Multi-family,Social-housing,D10,D7,0.4,0.3,0.3,1.3,Wood fuel-Performance boiler,5.637622086300103
Multi-family,Social-housing,D10,D7,0.4,0.3,0.3,2.6,Electricity-Heat pump,1445.6289945988483
Multi-family,Social-housing,D10,D7,0.4,0.3,0.3,2.6,Electricity-Performance boiler,11564.691220334666
Multi-family,Social-housing,D10,D7,0.4,0.3,0.3,2.6,Oil fuel-Performance boiler,191.0420990250086
Multi-family,Social-housing,D10,D7,0.4,0.3,0.3,2.6,Wood fuel-Standard boiler,103.48296965677784
Multi-family,Social-housing,D10,D7,0.4,0.5,0.3,3.0,Wood fuel-Performance boiler,79.77273892171313
Multi-family,Social-housing,D10,D7,0.4,0.9,0.2,4.3,Electricity-Heat pump,219.37560618426096
Multi-family,Social-housing,D10,D7,0.4,0.9,0.3,2.6,Natural gas-Performance boiler,12228.946453887109
Multi-family,Social-housing,D10,D7,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,16200.141519007058
Multi-family,Social-housing,D10,D7,0.4,0.9,0.3,2.6,Oil fuel-Performance boiler,1741.3449825839743
Multi-family,Social-housing,D10,D7,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,559.4637527432477
Multi-family,Social-housing,D10,D7,0.4,0.9,0.3,4.3,Electricity-Performance boiler,787.533102112039
Multi-family,Social-housing,D10,D7,0.4,0.9,0.3,4.3,Natural gas-Performance boiler,2371.943131307337
Multi-family,Social-housing,D10,D7,0.4,0.9,2.5,2.6,Electricity-Heat pump,399.37610356621883
Multi-family,Social-housing,D10,D7,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,6388.029478779921
Multi-family,Social-housing,D10,D7,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,657.6415847718689
Multi-family,Social-housing,D10,D7,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,40.32955134375496
Multi-family,Social-housing,D10,D7,0.4,2.0,0.3,2.6,Electricity-Heat pump,624.3767252936659
Multi-family,Social-housing,D10,D7,0.4,2.0,0.3,2.6,Electricity-Performance boiler,3675.8513610322407
Multi-family,Social-housing,D10,D7,0.4,2.0,0.3,2.6,Wood fuel-Performance boiler,80.21592080461151
Multi-family,Social-housing,D10,D7,0.5,0.3,2.5,3.0,Wood fuel-Standard boiler,98.03327283121475
Multi-family,Social-housing,D10,D7,0.5,0.5,2.5,2.6,Electricity-Performance boiler,4425.575479651346
Multi-family,Social-housing,D10,D7,0.5,0.9,0.3,4.3,Oil fuel-Performance boiler,296.0323942847729
Multi-family,Social-housing,D10,D7,0.5,0.9,0.5,4.3,Electricity-Performance boiler,2307.282945851036
Multi-family,Social-housing,D10,D7,0.5,0.9,2.5,2.6,Electricity-Heat pump,262.1793583495006
Multi-family,Social-housing,D10,D7,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,1463.7053354535517
Multi-family,Social-housing,D10,D7,0.5,2.0,2.5,2.6,Electricity-Performance boiler,3474.223744069012
Multi-family,Social-housing,D10,D7,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,116.3328170930415
Multi-family,Social-housing,D10,D7,1.0,0.5,0.3,2.6,Electricity-Performance boiler,2234.6866288410747
Multi-family,Social-housing,D10,D7,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,11130.456098368708
Multi-family,Social-housing,D10,D7,1.0,0.9,0.3,2.6,Electricity-Heat pump,241.87566835700562
Multi-family,Social-housing,D10,D7,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,5896.469937018569
Multi-family,Social-housing,D10,D7,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,773.0567460879574
Multi-family,Social-housing,D10,D7,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,48.750007118824676
Multi-family,Social-housing,D10,D7,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,123.52192376733055
Multi-family,Social-housing,D10,D7,1.0,0.9,0.5,4.3,Natural gas-Standard boiler,6278.096827700513
Multi-family,Social-housing,D10,D7,1.0,2.0,0.3,2.6,Electricity-Performance boiler,1491.1243515875294
Multi-family,Social-housing,D10,D7,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,14424.050707341841
Multi-family,Social-housing,D10,D7,1.0,2.0,2.5,3.0,Electricity-Performance boiler,465.8220072296604
Multi-family,Social-housing,D10,D7,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,1166.2960723341316
Multi-family,Social-housing,D10,D7,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,228.01468901816546
Multi-family,Social-housing,D10,D7,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,15.028173395738289
Multi-family,Social-housing,D10,D7,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,3.560143559463797
Multi-family,Social-housing,D10,D7,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,155.7959221461517
Multi-family,Social-housing,D10,D7,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,15.081355343237368
Multi-family,Social-housing,D10,D7,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,2.9445285111579027
Multi-family,Social-housing,D10,D7,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,123.52192376733055
Multi-family,Social-housing,D10,D7,2.5,0.5,0.3,2.6,Electricity-Performance boiler,1535.0467730317325
Multi-family,Social-housing,D10,D7,2.5,0.5,0.3,2.6,Oil fuel-Performance boiler,1867.2784114839546
Multi-family,Social-housing,D10,D7,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,8820.479551519407
Multi-family,Social-housing,D10,D7,2.5,0.5,2.5,2.6,Electricity-Performance boiler,386.086926613695
Multi-family,Social-housing,D10,D7,2.5,0.5,2.5,3.0,Oil fuel-Performance boiler,374.71563927532077
Multi-family,Social-housing,D10,D7,2.5,0.5,2.5,4.3,Electricity-Performance boiler,156.16594042384855
Multi-family,Social-housing,D10,D7,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,59.770762584372534
Multi-family,Social-housing,D10,D7,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,3.351412298497193
Multi-family,Social-housing,D10,D7,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,2.9445285111579027
Multi-family,Social-housing,D10,D7,2.5,0.9,0.3,2.6,Electricity-Heat pump,405.1862810855916
Multi-family,Social-housing,D10,D7,2.5,0.9,0.3,2.6,Natural gas-Standard boiler,3820.991051429438
Multi-family,Social-housing,D10,D7,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,52.46527350788774
Multi-family,Social-housing,D10,D7,2.5,0.9,0.3,4.3,Electricity-Performance boiler,583.4670861953757
Multi-family,Social-housing,D10,D7,2.5,0.9,0.3,4.3,Oil fuel-Performance boiler,625.6888548157928
Multi-family,Social-housing,D10,D7,2.5,0.9,2.5,2.6,Electricity-Performance boiler,1116.9719317421323
Multi-family,Social-housing,D10,D7,2.5,0.9,2.5,4.3,Natural gas-Standard boiler,96.02515956177918
Multi-family,Social-housing,D10,D7,2.5,0.9,2.5,4.3,Oil fuel-Standard boiler,13.405649193988772
Multi-family,Social-housing,D10,D7,2.5,2.0,0.3,2.6,Electricity-Performance boiler,1603.796128801098
Multi-family,Social-housing,D10,D7,2.5,2.0,0.3,2.6,Natural gas-Performance boiler,12362.13058506952
Multi-family,Social-housing,D10,D7,2.5,2.0,0.3,2.6,Oil fuel-Performance boiler,1910.1956975543524
Multi-family,Social-housing,D10,D7,2.5,2.0,0.3,3.0,Oil fuel-Standard boiler,407.34259467396345
Multi-family,Social-housing,D10,D7,2.5,2.0,0.3,3.0,Wood fuel-Performance boiler,154.2390159211112
Multi-family,Social-housing,D10,D7,2.5,2.0,0.5,4.3,Electricity-Performance boiler,13.164103523026315
Multi-family,Social-housing,D10,D7,2.5,2.0,0.5,4.3,Wood fuel-Standard boiler,20.61135744952731
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,2.6,Electricity-Performance boiler,1188.977021394814
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,2.6,Natural gas-Performance boiler,5058.785077528059
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,2.6,Natural gas-Standard boiler,5723.246250372667
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,2.6,Oil fuel-Performance boiler,895.5604909118355
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,2.6,Wood fuel-Standard boiler,39.723707084543555
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,3.0,Electricity-Heat pump,102.92448138691137
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,3.0,Wood fuel-Performance boiler,54.15165729921269
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,4.3,Electricity-Performance boiler,346.59461604461546
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,4.3,Natural gas-Performance boiler,2426.533871651667
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,4.3,Natural gas-Standard boiler,4694.406006007695
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,4.3,Oil fuel-Performance boiler,255.2812086039257
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,4.3,Oil fuel-Standard boiler,594.7853933934864
Multi-family,Social-housing,D10,D7,2.5,2.0,2.5,4.3,Wood fuel-Standard boiler,48.96253929272442
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,1.3,Electricity-Heat pump,182.4108601
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,1.3,Natural gas-Performance boiler,2271.410205
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,1.3,Natural gas-Standard boiler,1682.981256799451
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,1.3,Oil fuel-Performance boiler,75.5008793126477
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,1.3,Wood fuel-Performance boiler,6.60897924062777
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,2.6,Electricity-Heat pump,338.7630259
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,2.6,Electricity-Performance boiler,1232.2387824076318
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,2.6,Natural gas-Performance boiler,2069.172607997393
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,2.6,Wood fuel-Performance boiler,16.47550670104278
Multi-family,Social-housing,D10,D8,0.2,0.3,0.2,2.6,Wood fuel-Standard boiler,8.177623764021233
Multi-family,Social-housing,D10,D8,0.2,0.3,0.3,1.3,Natural gas-Performance boiler,2131.505247138113
Multi-family,Social-housing,D10,D8,0.2,0.3,0.3,1.3,Oil fuel-Performance boiler,165.68280389586567
Multi-family,Social-housing,D10,D8,0.2,0.3,0.3,2.6,Oil fuel-Performance boiler,180.5873239116025
Multi-family,Social-housing,D10,D8,0.2,0.5,0.2,1.3,Oil fuel-Standard boiler,12.131586059320675
Multi-family,Social-housing,D10,D8,0.2,0.5,0.5,1.3,Electricity-Heat pump,17.372462866666638
Multi-family,Social-housing,D10,D8,0.2,0.5,2.5,1.3,Electricity-Performance boiler,208.74566211802076
Multi-family,Social-housing,D10,D8,0.2,2.0,0.2,1.3,Electricity-Performance boiler,159.0976294334876
Multi-family,Social-housing,D10,D8,0.2,2.0,0.2,1.3,Wood fuel-Performance boiler,4.449589401011552
Multi-family,Social-housing,D10,D8,0.2,2.0,0.3,1.3,Electricity-Heat pump,8.686231433333319
Multi-family,Social-housing,D10,D8,0.2,2.0,0.3,1.3,Natural gas-Performance boiler,993.9345828199654
Multi-family,Social-housing,D10,D8,0.2,2.0,0.3,1.3,Oil fuel-Performance boiler,45.75341028086666
Multi-family,Social-housing,D10,D8,0.4,0.3,0.2,1.3,Electricity-Heat pump,208.46955439999996
Multi-family,Social-housing,D10,D8,0.4,0.3,0.2,1.3,Electricity-Performance boiler,1571.9337209277817
Multi-family,Social-housing,D10,D8,0.4,0.3,0.2,2.6,Natural gas-Performance boiler,2997.3869082450765
Multi-family,Social-housing,D10,D8,0.4,0.3,0.2,2.6,Wood fuel-Performance boiler,14.55135993303778
Multi-family,Social-housing,D10,D8,0.4,0.3,0.3,1.3,Wood fuel-Performance boiler,4.209071055010929
Multi-family,Social-housing,D10,D8,0.4,0.3,0.3,2.6,Electricity-Heat pump,896.3995441074856
Multi-family,Social-housing,D10,D8,0.4,0.3,0.3,2.6,Electricity-Performance boiler,8951.168341424565
Multi-family,Social-housing,D10,D8,0.4,0.3,0.3,2.6,Oil fuel-Performance boiler,142.63279038315633
Multi-family,Social-housing,D10,D8,0.4,0.3,0.3,2.6,Wood fuel-Standard boiler,80.1242549960795
Multi-family,Social-housing,D10,D8,0.4,0.5,0.3,3.0,Wood fuel-Performance boiler,61.76602098198849
Multi-family,Social-housing,D10,D8,0.4,0.9,0.2,4.3,Electricity-Heat pump,136.02950280230323
Multi-family,Social-housing,D10,D8,0.4,0.9,0.3,2.6,Natural gas-Performance boiler,8911.040254173244
Multi-family,Social-housing,D10,D8,0.4,0.9,0.3,2.6,Natural gas-Standard boiler,11804.787415132452
Multi-family,Social-housing,D10,D8,0.4,0.9,0.3,2.6,Oil fuel-Performance boiler,1348.2795273798326
Multi-family,Social-housing,D10,D8,0.4,0.9,0.3,2.6,Oil fuel-Standard boiler,433.17868181151033
Multi-family,Social-housing,D10,D8,0.4,0.9,0.3,4.3,Electricity-Performance boiler,609.5572494883409
Multi-family,Social-housing,D10,D8,0.4,0.9,0.3,4.3,Natural gas-Performance boiler,1728.3975200472762
Multi-family,Social-housing,D10,D8,0.4,0.9,2.5,2.6,Electricity-Heat pump,247.64345381957773
Multi-family,Social-housing,D10,D8,0.4,0.9,2.5,2.6,Natural gas-Performance boiler,4654.8562498741885
Multi-family,Social-housing,D10,D8,0.4,0.9,2.5,2.6,Oil fuel-Performance boiler,509.1953024643009
Multi-family,Social-housing,D10,D8,0.4,0.9,2.5,2.6,Wood fuel-Performance boiler,31.226155052005282
Multi-family,Social-housing,D10,D8,0.4,2.0,0.3,2.6,Electricity-Heat pump,387.16089259117075
Multi-family,Social-housing,D10,D8,0.4,2.0,0.3,2.6,Electricity-Performance boiler,2845.1398920880156
Multi-family,Social-housing,D10,D8,0.4,2.0,0.3,2.6,Wood fuel-Performance boiler,62.10916554299952
Multi-family,Social-housing,D10,D8,0.5,0.3,2.5,3.0,Wood fuel-Standard boiler,77.82637577839138
Multi-family,Social-housing,D10,D8,0.5,0.5,2.5,2.6,Electricity-Performance boiler,3369.927848388499
Multi-family,Social-housing,D10,D8,0.5,0.9,0.3,4.3,Oil fuel-Performance boiler,229.21042105230637
Multi-family,Social-housing,D10,D8,0.5,0.9,0.5,4.3,Electricity-Performance boiler,1756.9188660517023
Multi-family,Social-housing,D10,D8,0.5,0.9,2.5,2.6,Electricity-Heat pump,189.19718094793146
Multi-family,Social-housing,D10,D8,0.5,0.9,2.5,3.0,Oil fuel-Standard boiler,1162.0022281819909
Multi-family,Social-housing,D10,D8,0.5,2.0,2.5,2.6,Electricity-Performance boiler,2645.5052908945277
Multi-family,Social-housing,D10,D8,0.5,2.0,2.5,3.0,Wood fuel-Standard boiler,92.3539659236911
Multi-family,Social-housing,D10,D8,1.0,0.5,0.3,2.6,Electricity-Performance boiler,1701.6391964342308
Multi-family,Social-housing,D10,D8,1.0,0.5,2.5,2.6,Natural gas-Standard boiler,8073.935553459483
Multi-family,Social-housing,D10,D8,1.0,0.9,0.3,2.6,Electricity-Heat pump,149.9812466794625
Multi-family,Social-housing,D10,D8,1.0,0.9,0.3,2.6,Natural gas-Performance boiler,4296.664570772835
Multi-family,Social-housing,D10,D8,1.0,0.9,0.3,2.6,Oil fuel-Performance boiler,598.5583526973518
Multi-family,Social-housing,D10,D8,1.0,0.9,0.3,2.6,Wood fuel-Performance boiler,37.74590171121518
Multi-family,Social-housing,D10,D8,1.0,0.9,0.3,3.0,Wood fuel-Standard boiler,98.06123348077313
Multi-family,Social-housing,D10,D8,1.0,0.9,0.5,4.3,Natural gas-Standard boiler,4554.076556904205
Multi-family,Social-housing,D10,D8,1.0,2.0,0.3,2.6,Electricity-Performance boiler,1135.4413682310387
Multi-family,Social-housing,D10,D8,1.0,2.0,2.5,2.6,Natural gas-Standard boiler,10463.080290840735
Multi-family,Social-housing,D10,D8,1.0,2.0,2.5,3.0,Electricity-Performance boiler,359.26697966909444
Multi-family,Social-housing,D10,D8,1.0,2.0,2.5,3.0,Oil fuel-Performance boiler,925.8958083610617
Multi-family,Social-housing,D10,D8,1.0,2.0,2.5,4.3,Natural gas-Standard boiler,164.6649176123214
Multi-family,Social-housing,D10,D8,1.0,2.0,2.5,4.3,Oil fuel-Standard boiler,12.255204159952036
Multi-family,Social-housing,D10,D8,1.0,2.0,2.5,4.3,Wood fuel-Standard boiler,2.9032328155289933
Multi-family,Social-housing,D10,D8,2.5,0.3,2.5,4.3,Natural gas-Standard boiler,118.75885622216967
Multi-family,Social-housing,D10,D8,2.5,0.3,2.5,4.3,Oil fuel-Standard boiler,12.633241282057671
Multi-family,Social-housing,D10,D8,2.5,0.3,2.5,4.3,Wood fuel-Standard boiler,2.4665514668107202
Multi-family,Social-housing,D10,D8,2.5,0.5,0.2,3.0,Wood fuel-Performance boiler,98.06123348077313
Multi-family,Social-housing,D10,D8,2.5,0.5,0.3,2.6,Electricity-Performance boiler,1183.9106122910227
Multi-family,Social-housing,D10,D8,2.5,0.5,0.3,2.6,Oil fuel-Performance boiler,1482.389673812416
Multi-family,Social-housing,D10,D8,2.5,0.5,0.5,2.6,Natural gas-Performance boiler,6398.298759743762
Multi-family,Social-housing,D10,D8,2.5,0.5,2.5,2.6,Electricity-Performance boiler,294.1520255130511
Multi-family,Social-housing,D10,D8,2.5,0.5,2.5,3.0,Oil fuel-Performance boiler,305.5738405672286
Multi-family,Social-housing,D10,D8,2.5,0.5,2.5,4.3,Electricity-Performance boiler,118.97975436445688
Multi-family,Social-housing,D10,D8,2.5,0.5,2.5,4.3,Natural gas-Standard boiler,45.56157377076939
Multi-family,Social-housing,D10,D8,2.5,0.5,2.5,4.3,Oil fuel-Standard boiler,2.8073869515683714
Multi-family,Social-housing,D10,D8,2.5,0.5,2.5,4.3,Wood fuel-Standard boiler,2.4665514668107202
Multi-family,Social-housing,D10,D8,2.5,0.9,0.3,2.6,Electricity-Heat pump,292.3956432831666
Multi-family,Social-housing,D10,D8,2.5,0.9,0.3,2.6,Natural gas-Standard boiler,2759.3975607024163
Multi-family,Social-housing,D10,D8,2.5,0.9,0.3,2.6,Wood fuel-Standard boiler,42.784483597269535
Multi-family,Social-housing,D10,D8,2.5,0.9,0.3,4.3,Electricity-Performance boiler,450.0011904555475
Multi-family,Social-housing,D10,D8,2.5,0.9,0.3,4.3,Oil fuel-Performance boiler,496.720088281499
Multi-family,Social-housing,D10,D8,2.5,0.9,2.5,2.6,Electricity-Performance boiler,861.4688144055514
